name,oldest,refs,ts_count,youngest
Stirnas,Ordovician,"2, 3, 9, 12, 21, 401",0.0,Ordovician
Bellburns,Ordovician,"2, 3, 12, 42, 401",0.0,Ordovician
Mc Lish,Ordovician,"2, 3, 12, 113, 401",0.0,Ordovician
Table Cove,Ordovician,"2, 3, 12, 380, 401",0.0,Ordovician
Uststolbovaya,Ordovician,"2, 12, 27, 289, 401",0.0,Ordovician
Ust-Stolbovaya,Ordovician,"2, 12, 335, 399, 401",0.0,Ordovician
Carmichael Sandstone,Ordovician,"2, 12, 217, 401",0.0,Ordovician
Burultas,Ordovician,"2, 12, 133, 401",0.0,Ordovician
Jigunsan,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Makgol,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Mithaka,Ordovician,"2, 12, 217, 401",0.0,Ordovician
Nita,Ordovician,"2, 12, 217, 401",0.0,Ordovician
Lenoir,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Aegiromena mariana,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Placoparia (Coplacoparia) borni,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Taurupe,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Korgekallas,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Ryd,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Amarkan,Ordovician,"2, 12, 34, 399, 401",0.0,Ordovician
Moyerokan,Ordovician,"2, 12, 399, 401",0.0,Ordovician
Ancherik,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Bratsk,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Mojeron,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Srednya,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Verkhnya,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Duwibong,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Haengmae,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Malodiring-Ayan,Ordovician,"2, 12, 201, 401",0.0,Ordovician
Jones Pond,Ordovician,"2, 12, 175, 401",0.0,Ordovician
Magog,Ordovician,"2, 12, 175, 401",0.0,Ordovician
Bluffer Pond,Ordovician,"2, 12, 175, 401",0.0,Ordovician
Wassataquoik Chert,Ordovician,"2, 12, 175, 401",0.0,Ordovician
4b,Ordovician,"2, 12, 84, 401",0.0,Ordovician
4a,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Providence Island,Ordovician,"2, 12, 51, 401",0.0,Ordovician
Lenatoechia,Ordovician,"399, 401",0.0,Ordovician
Belonechitina henryi,Ordovician,"2, 3, 12, 321, 401",0.0,Ordovician
Conochitina cucumis,Ordovician,"2, 3, 9, 12, 401",0.0,Ordovician
Desmochitina bulla,Ordovician,"2, 3, 12, 400, 401",0.0,Ordovician
Shangmajiagou,Ordovician,"2, 3, 12, 72, 401",0.0,Ordovician
Tekmen Limestone,Ordovician,"2, 3, 12, 234, 401",0.0,Ordovician
Courrejou,Ordovician,"2, 3, 12, 238, 401",0.0,Ordovician
Guragir,Ordovician,"2, 3, 12, 34, 335, 401",0.0,Ordovician
Baykit,Ordovician,"2, 3, 12, 34, 401",0.0,Ordovician
Baikit,Ordovician,"2, 3, 12, 27, 399, 401",0.0,Ordovician
Kotchakan Upper,Ordovician,"2, 3, 12, 27, 401",0.0,Ordovician
Kuntykakhin,Ordovician,"2, 3, 12, 399, 401",0.0,Ordovician
Malykaya,Ordovician,"2, 3, 12, 27, 401",0.0,Ordovician
Leontiella gloriosa,Ordovician,"2, 3, 12, 399, 401",0.0,Ordovician
Platyurus Limestone,Ordovician,"2, 3, 11, 12, 36, 401",0.0,Ordovician
Corymbograptus retroflexus,Ordovician,"2, 3, 12, 321, 401",0.0,Ordovician
Didymograptus spinulosus,Ordovician,"2, 3, 12, 321, 401",0.0,Ordovician
Argiles d'Azzel,Ordovician,"2, 3, 12, 249, 401",0.0,Ordovician
Huk,Ordovician,"2, 3, 12, 28, 29, 401",0.0,Ordovician
Stan,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Nizhnya,Ordovician,"2, 12, 335, 401",0.0,Ordovician
Ypeenian,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Ugorian,Ordovician,"2, 3, 12, 107, 401",0.0,Ordovician
Sandaokan,Ordovician,"2, 3, 12, 250, 380, 401",0.0,Ordovician
Sandaogou,Ordovician,"2, 3, 12, 72, 84, 250, 401",0.0,Ordovician
Langevoja,Ordovician,"2, 3, 12, 16, 84, 401",0.0,Ordovician
Yunoyag,Ordovician,"2, 3, 12, 159, 236, 346, 401",0.0,Ordovician
Acontiodus linxiensis,Ordovician,"2, 3, 12, 72, 159, 401",0.0,Ordovician
Lower Oretanian,Ordovician,"2, 3, 12, 84, 321, 401",0.0,Ordovician
BIII_beta,Ordovician,"2, 3, 12, 159, 236, 401",0.0,Ordovician
BIII_gamma,Ordovician,"2, 3, 12, 159, 236, 401",0.0,Ordovician
Meitan,Ordovician,"2, 3, 12, 54, 84, 367, 401",0.0,Ordovician
Expansograptus hirundo,Ordovician,"2, 3, 12, 84, 329, 401",0.0,Ordovician
Lanna Limestone,Ordovician,"2, 3, 11, 12, 33, 84, 401",0.0,Ordovician
Kanosh,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Fennian,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Volkhov,Ordovician,"2, 3, 9, 12, 84, 401",0.0,Ordovician
Glyptoconus quadraplicatus,Ordovician,"2, 3, 12, 84, 346, 401",0.0,Ordovician
Oncograptus / Isograptus,Ordovician,"2, 3, 12, 84, 346, 401",0.0,Ordovician
Undulograptus sinodentatus - Cardiograptus,Ordovician,"2, 3, 12, 84, 329, 400, 401",0.0,Ordovician
Scolopodus opimus,Ordovician,"2, 3, 12, 72, 84, 401",0.0,Ordovician
Scolopodus quadraplicatus,Ordovician,"2, 3, 12, 84, 107, 401",0.0,Ordovician
Upper Arenigian,Ordovician,"2, 3, 12, 84, 318, 321, 401",0.0,Ordovician
Kerloc'h,Ordovician,"2, 3, 12, 84, 238, 401",0.0,Ordovician
Kimaian,Ordovician,"2, 3, 12, 84, 107, 401",0.0,Ordovician
Herram,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Hukodden,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Lysaker,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Antelope Valley Limestone Sponge,Ordovician,"2, 3, 12, 84, 160, 401",0.0,Ordovician
Brzeziny Lower,Ordovician,"2, 3, 12, 84, 240, 401",0.0,Ordovician
Mynydd-y-Gdder Rhyolitic,Ordovician,"2, 3, 12, 84, 240, 401",0.0,Ordovician
Prioryland,Ordovician,"2, 3, 12, 84, 240, 401",0.0,Ordovician
Tetragraptus,Ordovician,"2, 3, 12, 84, 240, 401",0.0,Ordovician
Brownsford,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Buttermere,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Lady Port,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Murton,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Olchfa Shales,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Road Uchaf,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Ryans Farm,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Shelve Church,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Srah,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Tawnyinagh,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Tudwal Sandstone,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Antelope Valley Limestone Asaphid,Ordovician,"2, 3, 12, 84, 160, 401",0.0,Ordovician
Antelope Valley Limestone Basal,Ordovician,"2, 3, 12, 84, 160, 401",0.0,Ordovician
Heramb,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Megistaspis Limestone,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Etasje 3cα,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Berw Uchaf Grits,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Carmel,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Garth Ferry Grits,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Llanengan,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Porth Cynfor Conglomerat,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Porth Meudwy,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Slieau Managh Slates,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Torllwyn,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Treiorwerth,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Abercrombie,Ordovician,"2, 3, 12, 84, 219, 401",0.0,Ordovician
El Paso,Ordovician,"2, 3, 12, 39, 84, 401",0.0,Ordovician
Zanjon,Ordovician,"2, 3, 12, 84, 272, 401",0.0,Ordovician
Laja Morada,Ordovician,"2, 3, 12, 84, 272, 401",0.0,Ordovician
Lagunillas,Ordovician,"2, 3, 12, 84, 272, 401",0.0,Ordovician
Labrado,Ordovician,"2, 3, 12, 84, 272, 401",0.0,Ordovician
Pteracontiodus cryptodens,Ordovician,"2, 3, 12, 84, 159, 401",0.0,Ordovician
Aguathuna,Ordovician,"2, 3, 12, 84, 159, 401",0.0,Ordovician
Zotzeshan,Ordovician,"2, 3, 12, 159, 250, 401",0.0,Ordovician
Acoite Upper,Ordovician,"2, 3, 12, 159, 237, 401",0.0,Ordovician
Qiaojia Lower,Ordovician,"2, 3, 12, 52, 159, 401",0.0,Ordovician
Profilbekken,Ordovician,"2, 3, 12, 159, 326, 401",0.0,Ordovician
Toila,Ordovician,"2, 3, 9, 12, 159, 401",0.0,Ordovician
Skiddaw Slate,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Karmberg,Ordovician,"2, 3, 12, 159, 203, 401",0.0,Ordovician
Pontyfenni,Ordovician,"2, 3, 12, 124, 159, 401",0.0,Ordovician
Meitan Middle,Ordovician,"2, 3, 12, 54, 159, 401",0.0,Ordovician
Dikari,Ordovician,"2, 3, 12, 31, 159, 401",0.0,Ordovician
Kalvi,Ordovician,"2, 3, 8, 12, 31, 159, 401",0.0,Ordovician
Künnapohja,Ordovician,"2, 3, 8, 12, 31, 159, 401",0.0,Ordovician
Lahepera,Ordovician,"2, 3, 8, 12, 159, 401",0.0,Ordovician
Telinomme,Ordovician,"2, 3, 8, 12, 31, 159, 401",0.0,Ordovician
Kriukai,Ordovician,"2, 3, 12, 159, 334, 401",0.0,Ordovician
Frizy,Ordovician,"2, 3, 12, 31, 159, 401",0.0,Ordovician
Zheltyaki,Ordovician,"2, 3, 12, 31, 159, 401",0.0,Ordovician
Baltoniodus norrlandicus,Ordovician,"2, 3, 9, 12, 84, 401",0.0,Ordovician
Histiodella sinuosa,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Houping,Ordovician,"2, 3, 12, 84, 250, 367, 401",0.0,Ordovician
Keily,Ordovician,"2, 3, 12, 84, 190, 401",0.0,Ordovician
Kriukal,Ordovician,"2, 3, 12, 21, 84, 401",0.0,Ordovician
Joins,Ordovician,"2, 3, 12, 84, 113, 401",0.0,Ordovician
Aguathuna Upper,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Knox,Ordovician,"2, 3, 12, 50, 84, 401",0.0,Ordovician
Pada,Ordovician,"2, 3, 8, 12, 31, 84, 401",0.0,Ordovician
Klabava,Ordovician,"2, 3, 12, 105, 244, 271, 401",0.0,Ordovician
Arenigian,Ordovician,"2, 3, 12, 244, 271, 401",0.0,Ordovician
Arenig,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Heituao,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Shuanghe,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Tonggao,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Lebed,Ordovician,"2, 3, 12, 244, 281, 401",0.0,Ordovician
Khitin,Ordovician,"2, 3, 12, 244, 346, 401",0.0,Ordovician
Wig Bach,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Tuloi,Ordovician,"2, 3, 12, 244, 400, 401",0.0,Ordovician
Allt Lwyd,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Mytton Flags,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Valhallfonna,Ordovician,"2, 3, 12, 244, 326, 401",0.0,Ordovician
Adygkhan,Ordovician,"2, 3, 12, 244, 400, 401",0.0,Ordovician
Armorican Quartzite,Ordovician,"2, 3, 12, 244, 282, 401",0.0,Ordovician
Komárov,Ordovician,"2, 3, 12, 244, 254, 401",0.0,Ordovician
Kotchakan Lower,Ordovician,"2, 3, 12, 27, 244, 401",0.0,Ordovician
Tudwell Sandstone,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Llandeyran,Ordovician,"2, 3, 12, 244, 282, 401",0.0,Ordovician
Phyllograptus shale,Ordovician,"2, 3, 11, 12, 244, 401",0.0,Ordovician
Lower Didymograptus Shale ,Ordovician,"2, 3, 12, 29, 244, 401",0.0,Ordovician
Etasje 3b,Ordovician,"2, 3, 12, 29, 244, 401",0.0,Ordovician
Dawan,Ordovician,"2, 3, 12, 21, 72, 84, 367, 401",0.0,Ordovician
Zitai,Ordovician,"2, 3, 12, 72, 84, 250, 367, 401",0.0,Ordovician
Ship Point Member B,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Butter Mountain,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Copney Pillow Lava,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Maulin,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Galgeberg,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Etasje 3bβ,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Middle Ordovician,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Angarella,Ordovician,"2, 3, 12, 84, 399, 401",0.0,Ordovician
Tanjiagou,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Meitan Upper,Ordovician,"2, 3, 12, 54, 84, 401",0.0,Ordovician
Azzel Shale,Ordovician,"2, 3, 12, 84, 238, 401",0.0,Ordovician
Foum Ez Zeidiya Shaly,Ordovician,"2, 3, 12, 84, 238, 401",0.0,Ordovician
Kuibyshevo,Ordovician,"2, 3, 12, 84, 400, 401",0.0,Ordovician
Karasu,Ordovician,"2, 3, 12, 84, 281, 329, 401",0.0,Ordovician
Bruggers Sandstone,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Ontelaunee Dolomite,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Kogashik,Ordovician,"2, 3, 12, 84, 345, 401",0.0,Ordovician
Conlanstown,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Kirkland,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Tarn Moor,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Angarella beds,Ordovician,"2, 3, 12, 27, 84, 401",0.0,Ordovician
Vikhorev,Ordovician,"2, 3, 12, 84, 346, 401",0.0,Ordovician
Muktei,Ordovician,"2, 3, 12, 84, 346, 401",0.0,Ordovician
Lower Abereiddian,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Kopalino Limestone,Ordovician,"2, 3, 12, 38, 84, 401",0.0,Ordovician
Chunian,Ordovician,"2, 3, 12, 84, 335, 401",0.0,Ordovician
Chunsk,Ordovician,"2, 3, 12, 84, 335, 401",0.0,Ordovician
Kotchakan Middle,Ordovician,"2, 3, 12, 27, 84, 401",0.0,Ordovician
Badoranovka,Ordovician,"2, 3, 12, 84, 399, 401",0.0,Ordovician
Nalednaya,Ordovician,"2, 3, 12, 84, 399, 401",0.0,Ordovician
Bajkit,Ordovician,"2, 3, 12, 84, 335, 401",0.0,Ordovician
Kochakan,Ordovician,"2, 3, 12, 84, 335, 401",0.0,Ordovician
Sygytaj,Ordovician,"2, 3, 12, 84, 335, 401",0.0,Ordovician
Carlo Sandstone,Ordovician,"2, 3, 12, 84, 217, 401",0.0,Ordovician
Brithion,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Bryn Brith,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Cefn Hir,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Melau,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Trygarn,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Dongguashan,Ordovician,"2, 3, 12, 159, 250, 401",0.0,Ordovician
Xiaotan,Ordovician,"2, 3, 12, 159, 250, 401",0.0,Ordovician
Xiqiuhe,Ordovician,"2, 3, 12, 159, 250, 401",0.0,Ordovician
Dawangou,Ordovician,"2, 3, 12, 74, 159, 401",0.0,Ordovician
Assise de Huy,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Assise de Sart-Berbard,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Brzeziny Upper,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Bukowka Mojcza Sandstone & Limestone,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Urville,Ordovician,"2, 3, 12, 159, 240, 401",0.0,Ordovician
Moina Sandstone,Ordovician,"2, 3, 12, 159, 204, 401",0.0,Ordovician
Gidyen Volcanic,Ordovician,"2, 3, 12, 159, 218, 401",0.0,Ordovician
Castlemaine,Ordovician,"2, 3, 12, 159, 219, 401",0.0,Ordovician
Flowery Gully Limestone,Ordovician,"2, 3, 12, 159, 204, 401",0.0,Ordovician
Le Pissot,Ordovician,"2, 3, 12, 84, 224, 401",0.0,Ordovician
Machiakou,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Sobova,Ordovician,"2, 3, 12, 84, 234, 401",0.0,Ordovician
Guniutan,Ordovician,"2, 3, 12, 21, 84, 401",0.0,Ordovician
Asaphus Limestone,Ordovician,"2, 3, 11, 12, 36, 84, 401",0.0,Ordovician
Ballast,Ordovician,"2, 3, 12, 84, 202, 401",0.0,Ordovician
Miboshan,Ordovician,"2, 3, 12, 84, 372, 401",0.0,Ordovician
Blenkhorn's Limestone,Ordovician,"2, 3, 12, 84, 204, 401",0.0,Ordovician
Upper Red Orthoceras Limestone,Ordovician,"2, 3, 11, 12, 84, 401",0.0,Ordovician
Expansus Limestone,Ordovician,"2, 3, 11, 12, 84, 401",0.0,Ordovician
Lower Grey Orthoceras Limestone,Ordovician,"2, 3, 11, 12, 84, 401",0.0,Ordovician
Raniceps Limestone,Ordovician,"2, 3, 11, 12, 84, 401",0.0,Ordovician
Hsiangyang,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Huangai,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Qixiling,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Woboer,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Xiahuangkeng,Ordovician,"2, 3, 12, 244, 250, 401",0.0,Ordovician
Duo Lake,Ordovician,"2, 3, 12, 114, 244, 401",0.0,Ordovician
Snow Canyon,Ordovician,"2, 3, 12, 176, 244, 401",0.0,Ordovician
Tyrone Igneous Complex,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Karatal,Ordovician,"2, 3, 12, 133, 244, 258, 401",0.0,Ordovician
Tagoat,Ordovician,"2, 3, 12, 124, 244, 401",0.0,Ordovician
Kyzyltash,Ordovician,"2, 3, 12, 244, 400, 401",0.0,Ordovician
Kushaky,Ordovician,"2, 3, 12, 244, 258, 401",0.0,Ordovician
BC1,Ordovician,"2, 3, 9, 12, 244, 401",0.0,Ordovician
Chayu,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Laozhai,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Xianlinpu,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Adaminaby,Ordovician,"2, 3, 12, 84, 132, 218, 219, 401",0.0,Ordovician
Lang,Ordovician,"2, 3, 12, 84, 219, 401",0.0,Ordovician
Peach Tree Chert,Ordovician,"2, 3, 12, 84, 202, 401",0.0,Ordovician
Numeralla Chert,Ordovician,"2, 3, 12, 84, 202, 401",0.0,Ordovician
Doongala Chert,Ordovician,"2, 3, 12, 84, 202, 401",0.0,Ordovician
Aulacograptus cucullus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Placoparia Placoparia cambriensis,Ordovician,"2, 3, 12, 84, 321, 401",0.0,Ordovician
Stein,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Narwhale Sound,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Ship Point 3,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Ship Point 4,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
St. George,Ordovician,"2, 3, 12, 84, 114, 401",0.0,Ordovician
Ballybro,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Derrylea,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Injebreck,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Llanfallteg,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Offrwm Volcanic,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Etasje 3c,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Kings River Sandstone,Ordovician,"2, 3, 12, 84, 88, 401",0.0,Ordovician
Newton Sandstone,Ordovician,"2, 3, 12, 84, 88, 401",0.0,Ordovician
Sneeds Limestone,Ordovician,"2, 3, 12, 84, 88, 401",0.0,Ordovician
Oil Creek Lower,Ordovician,"2, 3, 12, 84, 88, 401",0.0,Ordovician
Gillberga,Ordovician,"2, 3, 12, 36, 84, 401",0.0,Ordovician
Hjorthamn Limestone,Ordovician,"2, 3, 12, 36, 84, 401",0.0,Ordovician
Lepidurus Limestone,Ordovician,"2, 3, 12, 36, 84, 401",0.0,Ordovician
Badaran,Ordovician,"2, 3, 12, 84, 289, 335, 401",0.0,Ordovician
Sokhsolokh,Ordovician,"2, 3, 12, 27, 84, 335, 399, 401",0.0,Ordovician
Asaphus Shale,Ordovician,"2, 3, 12, 29, 84, 401",0.0,Ordovician
Etasje 3cβ,Ordovician,"2, 3, 12, 28, 84, 401",0.0,Ordovician
Kasbah Leguine,Ordovician,"2, 3, 12, 159, 249, 401",0.0,Ordovician
Komstad Limestone,Ordovician,"2, 3, 12, 37, 159, 401",0.0,Ordovician
Creggan Mooar,Ordovician,"2, 3, 12, 124, 159, 401",0.0,Ordovician
Kirkstile,Ordovician,"2, 3, 12, 124, 159, 401",0.0,Ordovician
Maughold,Ordovician,"2, 3, 12, 124, 159, 401",0.0,Ordovician
Ningkuo Member 4,Ordovician,"2, 3, 12, 54, 84, 401",0.0,Ordovician
Bay Fjord,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Crocker Bay,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Hare Island,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Sunblood,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Formation A+B,Ordovician,"2, 3, 12, 36, 84, 401",0.0,Ordovician
Kanoshian,Ordovician,"2, 3, 12, 84, 365, 401",0.0,Ordovician
Pinesburg Station Dolomite,Ordovician,"2, 3, 12, 84, 113, 401",0.0,Ordovician
Blakely Sandstone,Ordovician,"2, 3, 12, 84, 88, 114, 401",0.0,Ordovician
Everton,Ordovician,"2, 3, 12, 84, 88, 401",0.0,Ordovician
Carrilion,Ordovician,"2, 3, 12, 84, 365, 401",0.0,Ordovician
Solomons Corner,Ordovician,"2, 3, 12, 84, 365, 401",0.0,Ordovician
Sillaoru,Ordovician,"2, 3, 8, 12, 84, 334, 401",0.0,Ordovician
Bulleys Lump,Ordovician,"2, 3, 12, 114, 244, 401",0.0,Ordovician
Willara,Ordovician,"2, 3, 12, 220, 244, 401",0.0,Ordovician
Daguanshan,Ordovician,"2, 3, 12, 52, 84, 367, 401",0.0,Ordovician
Jiangjiawei,Ordovician,"2, 3, 12, 84, 250, 401",0.0,Ordovician
Xianlinbu,Ordovician,"2, 3, 12, 53, 84, 367, 401",0.0,Ordovician
Voskresenka,Ordovician,"2, 3, 12, 84, 281, 329, 401",0.0,Ordovician
Skoki,Ordovician,"2, 3, 12, 42, 84, 401",0.0,Ordovician
Fournocks,Ordovician,"2, 3, 12, 84, 124, 401",0.0,Ordovician
Balgashoky,Ordovician,"2, 3, 12, 84, 370, 401",0.0,Ordovician
Ushkyzyl,Ordovician,"2, 3, 12, 84, 370, 401",0.0,Ordovician
Limbata Limestone,Ordovician,"2, 3, 11, 12, 36, 84, 401",0.0,Ordovician
Lower Red Orthoceras Limestone,Ordovician,"2, 3, 11, 12, 84, 401",0.0,Ordovician
Yeongheung,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Yongtan Group,Ordovician,"1, 2, 12, 401",0.0,Ordovician
Dp3,Ordovician,"84, 401",0.0,Ordovician
BIII_alpha,Ordovician,"2, 3, 12, 84, 236, 401",0.0,Ordovician
Karakol'-Mikhailovsk,Ordovician,"2, 3, 12, 84, 236, 401",0.0,Ordovician
Aguada de la Perdiz,Ordovician,"2, 3, 12, 244, 256, 401",0.0,Ordovician
Chase Brook,Ordovician,"2, 3, 12, 175, 244, 401",0.0,Ordovician
Barrancos,Ordovician,"2, 3, 12, 244, 279, 401",0.0,Ordovician
Iya,Ordovician,"2, 3, 12, 244, 399, 401",0.0,Ordovician
Balyktakh Upper,Ordovician,"2, 3, 12, 27, 244, 401",0.0,Ordovician
Iltyk,Ordovician,"2, 3, 12, 27, 34, 84, 401",0.0,Ordovician
Tura,Ordovician,"2, 3, 12, 27, 84, 399, 401",0.0,Ordovician
Ustrybnaya,Ordovician,"2, 3, 12, 34, 84, 401",0.0,Ordovician
Kimai,Ordovician,"2, 3, 12, 244, 346, 401",0.0,Ordovician
Syrin,Ordovician,"2, 3, 12, 244, 399, 401",0.0,Ordovician
Shin Brook,Ordovician,"2, 3, 12, 175, 244, 401",0.0,Ordovician
Bolgozha,Ordovician,"2, 3, 12, 133, 244, 401",0.0,Ordovician
Valongo,Ordovician,"2, 3, 12, 134, 244, 401",0.0,Ordovician
Potchet,Ordovician,"2, 3, 12, 244, 399, 401",0.0,Ordovician
Totchinoye Upper,Ordovician,"2, 3, 12, 27, 244, 401",0.0,Ordovician
Ust'Kuranakh,Ordovician,"2, 3, 12, 244, 399, 401",0.0,Ordovician
Girilambone,Ordovician,"2, 3, 12, 84, 132, 202, 219, 401",0.0,Ordovician
Jeongseon,Ordovician,"1, 2, 12, 401",0.0,Ordovician
San Juan,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Nelidov,Ordovician,"2, 3, 12, 84, 236, 346, 401",0.0,Ordovician
BI_gamma,Ordovician,"2, 3, 12, 84, 236, 401",0.0,Ordovician
BI_beta,Ordovician,"2, 3, 12, 84, 236, 401",0.0,Ordovician
Scolopodus paucicostatus,Ordovician,"2, 3, 12, 72, 84, 401",0.0,Ordovician
