name,oldest,youngest,ts_count,refs,rule
Vikhorevian,Ordovician,Ordovician,0.0,2,6.9
Viru,Ordovician,Ordovician,0.0,2,6.9
Volginian,Ordovician,Ordovician,0.0,2,6.9
Yapeenian,Ordovician,Ordovician,0.0,2,6.9
Abereiddian,Ordovician,Ordovician,0.0,2,6.9
Aseri,Ordovician,Ordovician,0.0,2,6.9
Caradoc,Ordovician,Ordovician,0.0,2,6.9
Chazyan,Ordovician,Ordovician,0.0,2,6.9
Fennian,Ordovician,Ordovician,0.0,2,6.9
Kukruse,Ordovician,Ordovician,0.0,2,6.9
Kunda,Ordovician,Ordovician,0.0,2,6.9
Lasnamägi,Ordovician,Ordovician,0.0,2,6.9
Llandeilian,Ordovician,Ordovician,0.0,2,6.9
Llanvirn,Ordovician,Ordovician,0.0,2,6.9
Uhaku,Ordovician,Ordovician,0.0,2,6.9
Volkhov,Ordovician,Ordovician,0.0,2,6.9
3a,Ordovician,Ordovician,0.0,3,6.9
3b,Ordovician,Ordovician,0.0,3,6.9
4a,Ordovician,Ordovician,0.0,3,6.9
4b,Ordovician,Ordovician,0.0,3,6.9
4c,Ordovician,Ordovician,0.0,3,6.9
Baksian,Ordovician,Ordovician,0.0,2,6.9
Berounian,Ordovician,Ordovician,0.0,271,6.9
Burian,Ordovician,Ordovician,0.0,2,6.9
Chertovskian,Ordovician,Ordovician,0.0,2,6.9
Cincinnatian,Ordovician,Ordovician,0.0,2,6.9
Dolborian,Ordovician,Ordovician,0.0,2,6.9
Harju,Ordovician,Ordovician,0.0,2,6.9
Hi1,Ordovician,Ordovician,0.0,2,6.9
Hi2,Ordovician,Ordovician,0.0,2,6.9
Hirnantian,Ordovician,Ordovician,0.0,401,6.9
Ka1,Ordovician,Ordovician,0.0,2,6.9
Ka2,Ordovician,Ordovician,0.0,2,6.9
Ka3,Ordovician,Ordovician,0.0,2,6.9
Ka4,Ordovician,Ordovician,0.0,2,6.9
Katian,Ordovician,Ordovician,0.0,401,6.9
Kosovian,Ordovician,Ordovician,0.0,271,6.9
Kralodvorian,Ordovician,Ordovician,0.0,271,6.9
Lower Berounian,Ordovician,Ordovician,0.0,2,6.9
Middle Berounian,Ordovician,Ordovician,0.0,2,6.9
Mohawkian,Ordovician,Ordovician,0.0,2,6.9
Nirundian,Ordovician,Ordovician,0.0,2,6.9
Sa1,Ordovician,Ordovician,0.0,2,6.9
Sa2,Ordovician,Ordovician,0.0,2,6.9
Sandbian,Ordovician,Ordovician,0.0,401,6.9
Upper Berounian,Ordovician,Ordovician,0.0,2,6.9
Bolindian,Ordovician,Ordovician,0.0,2,6.9
Eastonian,Ordovician,Ordovician,0.0,2,6.9
Gisbornian,Ordovician,Ordovician,0.0,2,6.9
Chientangkiangian,Ordovician,Ordovician,0.0,2,6.9
Neichiashanian,Ordovician,Ordovician,0.0,2,6.9
Ashgill,Ordovician,Ordovician,0.0,2,6.9
Aurelucian,Ordovician,Ordovician,0.0,2,6.9
Burrellian,Ordovician,Ordovician,0.0,2,6.9
Cautleyan,Ordovician,Ordovician,0.0,2,6.9
Chatfieldian,Ordovician,Ordovician,0.0,2,6.9
Cheneyan,Ordovician,Ordovician,0.0,2,6.9
Edenian,Ordovician,Ordovician,0.0,2,6.9
Gamachian,Ordovician,Ordovician,0.0,2,6.9
Harjala,Ordovician,Ordovician,0.0,2,6.9
Keila,Ordovician,Ordovician,0.0,2,6.9
Maysvillian,Ordovician,Ordovician,0.0,2,6.9
Nabala,Ordovician,Ordovician,0.0,2,6.9
Oandu,Ordovician,Ordovician,0.0,2,6.9
Pirgu,Ordovician,Ordovician,0.0,2,6.9
Porkuni,Ordovician,Ordovician,0.0,2,6.9
Pusgillian,Ordovician,Ordovician,0.0,2,6.9
Rakvere,Ordovician,Ordovician,0.0,2,6.9
Rawtheyan,Ordovician,Ordovician,0.0,2,6.9
Richmondian,Ordovician,Ordovician,0.0,2,6.9
Streffordian,Ordovician,Ordovician,0.0,2,6.9
Turinian,Ordovician,Ordovician,0.0,2,6.9
Vormsi,Ordovician,Ordovician,0.0,2,6.9
5a,Ordovician,Ordovician,0.0,3,6.9
5b,Ordovician,Ordovician,0.0,3,6.9
5c,Ordovician,Ordovician,0.0,3,6.9
Fjäcka,Ordovician,Ordovician,0.0,11,6.9
Slandrom,Ordovician,Ordovician,0.0,11,6.9
Fairview,Ordovician,Ordovician,0.0,58,6.9
Kope,Ordovician,Ordovician,0.0,58,6.9
Vaureal,Ordovician,Ordovician,0.0,58,6.9
Bohdalec,Ordovician,Ordovician,0.0,271,6.9
Králuv Dvur,Ordovician,Ordovician,0.0,271,6.9
Zahořany,Ordovician,Ordovician,0.0,271,6.9
Boda Limestone,Ordovician,Ordovician,0.0,11,6.9
Jonstorp,Ordovician,Ordovician,0.0,11,6.9
Nittsjö,Ordovician,Ordovician,0.0,11,6.9
Grant Lake,Ordovician,Ordovician,0.0,58,6.9
Fosses,Ordovician,Ordovician,0.0,129,6.9
Bull Fork,Ordovician,Ordovician,0.0,58,6.9
Glisstjärn,Ordovician,Ordovician,0.0,11,6.9
Tommarp,Ordovician,Ordovician,0.0,11,6.9
Ellis Bay,Ordovician,Ordovician,0.0,58,6.9
Kosov,Ordovician,Ordovician,0.0,271,6.9
Genicot,Ordovician,Ordovician,0.0,129,6.9
Artinskian,Permian,Permian,0.0,401,6.9
Asselian,Permian,Permian,0.0,401,6.9
Kungurian,Permian,Permian,0.0,401,6.9
Sakmarian,Permian,Permian,0.0,401,6.9
Capitanian,Permian,Permian,0.0,401,6.9
Roadian,Permian,Permian,0.0,401,6.9
Wordian,Permian,Permian,0.0,401,6.9
Changhsingian,Permian,Permian,0.0,401,6.9
Wuchiapingian,Permian,Permian,0.0,401,6.9
Bartonian,Paleogene,Paleogene,0.0,401,6.9
Lutetian,Paleogene,Paleogene,0.0,401,6.9
Priabonian,Paleogene,Paleogene,0.0,401,6.9
Ypresian,Paleogene,Paleogene,0.0,401,6.9
Chattian,Paleogene,Paleogene,0.0,401,6.9
Rupelian,Paleogene,Paleogene,0.0,401,6.9
Danian,Paleogene,Paleogene,0.0,401,6.9
Selandian,Paleogene,Paleogene,0.0,401,6.9
Thanetian,Paleogene,Paleogene,0.0,401,6.9
Greenlandian,Quaternary,Quaternary,0.0,401,6.9
Meghalayan,Quaternary,Quaternary,0.0,401,6.9
Northgrippian,Quaternary,Quaternary,0.0,401,6.9
Calabrian,Quaternary,Quaternary,0.0,401,6.9
Chibanian,Quaternary,Quaternary,0.0,401,6.9
Gelasian,Quaternary,Quaternary,0.0,401,6.9
Upper Pleistocene,Quaternary,Quaternary,0.0,401,6.9
Aeronian,Silurian,Silurian,0.0,401,6.9
Rhuddanian,Silurian,Silurian,0.0,401,6.9
Telychian,Silurian,Silurian,0.0,401,6.9
Gorstian,Silurian,Silurian,0.0,401,6.9
Ludfordian,Silurian,Silurian,0.0,401,6.9
Pridolian,Silurian,Silurian,0.0,401,6.9
Homerian,Silurian,Silurian,0.0,401,6.9
Sheinwoodian,Silurian,Silurian,0.0,401,6.9
Albian,Cretaceous,Cretaceous,0.0,401,6.9
Aptian,Cretaceous,Cretaceous,0.0,401,6.9
Barremian,Cretaceous,Cretaceous,0.0,401,6.9
Berriasian,Cretaceous,Cretaceous,0.0,401,6.9
Hauterivian,Cretaceous,Cretaceous,0.0,401,6.9
Valanginian,Cretaceous,Cretaceous,0.0,401,6.9
Campanian,Cretaceous,Cretaceous,0.0,401,6.9
Cenomanian,Cretaceous,Cretaceous,0.0,401,6.9
Coniacian,Cretaceous,Cretaceous,0.0,401,6.9
Maastrichtian,Cretaceous,Cretaceous,0.0,401,6.9
Santonian,Cretaceous,Cretaceous,0.0,401,6.9
Turonian,Cretaceous,Cretaceous,0.0,401,6.9
Emsian,Devonian,Devonian,0.0,401,6.9
Lochkovian,Devonian,Devonian,0.0,401,6.9
Pragian,Devonian,Devonian,0.0,401,6.9
Eifelian,Devonian,Devonian,0.0,401,6.9
Givetian,Devonian,Devonian,0.0,401,6.9
Famennian,Devonian,Devonian,0.0,401,6.9
Frasnian,Devonian,Devonian,0.0,401,6.9
Hettangian,Jurassic,Jurassic,0.0,401,6.9
Pliensbachian,Jurassic,Jurassic,0.0,401,6.9
Sinemurian,Jurassic,Jurassic,0.0,401,6.9
Toarcian,Jurassic,Jurassic,0.0,401,6.9
Unterjura,Jurassic,Jurassic,0.0,407,6.9
Aalenian,Jurassic,Jurassic,0.0,401,6.9
Bajocian,Jurassic,Jurassic,0.0,401,6.9
Bathonian,Jurassic,Jurassic,0.0,401,6.9
Callovian,Jurassic,Jurassic,0.0,401,6.9
Kimmeridgian,Jurassic,Jurassic,0.0,401,6.9
Oxfordian,Jurassic,Jurassic,0.0,401,6.9
Tithonian,Jurassic,Jurassic,0.0,401,6.9
Induan,Triassic,Triassic,0.0,401,6.9
Olenekian,Triassic,Triassic,0.0,401,6.9
Anisian,Triassic,Triassic,0.0,401,6.9
Ladinian,Triassic,Triassic,0.0,401,6.9
Carnian,Triassic,Triassic,0.0,401,6.9
Norian,Triassic,Triassic,0.0,401,6.9
Rhaetian,Triassic,Triassic,0.0,401,6.9
Aquitanian,Neogene,Neogene,0.0,401,6.9
Burdigalian,Neogene,Neogene,0.0,401,6.9
Langhian,Neogene,Neogene,0.0,401,6.9
Messinian,Neogene,Neogene,0.0,401,6.9
Serravallian,Neogene,Neogene,0.0,401,6.9
Tortonian,Neogene,Neogene,0.0,401,6.9
Piacenzian,Neogene,Neogene,0.0,401,6.9
Zanclean,Neogene,Neogene,0.0,401,6.9
Lower Mississippian,Carboniferous,Carboniferous,0.0,401,6.9
Middle Mississippian,Carboniferous,Carboniferous,0.0,401,6.9
Upper Mississippian,Carboniferous,Carboniferous,0.0,401,6.9
Lower Pennsylvanian,Carboniferous,Carboniferous,0.0,401,6.9
Middle Pennsylvanian,Carboniferous,Carboniferous,0.0,401,6.9
Upper Pennsylvanian,Carboniferous,Carboniferous,0.0,401,6.9
Bendigonian 1,Ordovician,Ordovician,0.0,12,6.9
Bendigonian 2,Ordovician,Ordovician,0.0,12,6.9
Bendigonian 3,Ordovician,Ordovician,0.0,12,6.9
Adaminaby,Ordovician,Ordovician,0.0,202,6.9
Clements,Ordovician,Ordovician,0.0,202,6.9
Girilambone,Ordovician,Ordovician,0.0,202,6.9
Hotham,Ordovician,Ordovician,0.0,219,6.9
Kangerong,Ordovician,Ordovician,0.0,219,6.9
Narrama,Ordovician,Ordovician,0.0,202,6.9
Pinnak Sandstone,Ordovician,Ordovician,0.0,219,6.9
Romsey Sub,Ordovician,Ordovician,0.0,219,6.9
Wagga,Ordovician,Ordovician,0.0,202,6.9
Roland Conglomerate,Ordovician,Ordovician,0.0,204,6.9
Cabbage Tree,Ordovician,Ordovician,0.0,204,6.9
Emanuel,Ordovician,Ordovician,0.0,217,6.9
Horn Valley Siltstone,Ordovician,Ordovician,0.0,230,6.9
Nambeet,Ordovician,Ordovician,0.0,217,6.9
Nora,Ordovician,Ordovician,0.0,217,6.9
Pander Greensand,Ordovician,Ordovician,0.0,217,6.9
Swift,Ordovician,Ordovician,0.0,217,6.9
Willara,Ordovician,Ordovician,0.0,217,6.9
Wilson Cliffs Sandstone,Ordovician,Ordovician,0.0,217,6.9
Florentine Valley,Ordovician,Ordovician,0.0,217,6.9
Triangle,Ordovician,Ordovician,0.0,218,6.9
Abercrombie,Ordovician,Ordovician,0.0,202,6.9
Hensleigh Siltstone,Ordovician,Ordovician,0.0,202,6.9
Rowena,Ordovician,Ordovician,0.0,202,6.9
Chewtonian 1,Ordovician,Ordovician,0.0,12,6.9
Chewtonian 2,Ordovician,Ordovician,0.0,12,6.9
Castlemaine,Ordovician,Ordovician,0.0,219,6.9
Milby Chert,Ordovician,Ordovician,0.0,202,6.9
Mount Dijou Volcanic,Ordovician,Ordovician,0.0,202,6.9
Mummel Chert,Ordovician,Ordovician,0.0,202,6.9
Karmberg,Ordovician,Ordovician,0.0,204,6.9
Moina Sandstone,Ordovician,Ordovician,0.0,204,6.9
Gap Creek,Ordovician,Ordovician,0.0,217,6.9
Gidyen Volcanic,Ordovician,Ordovician,0.0,218,6.9
Nelungaloo Volcanics,Ordovician,Ordovician,0.0,218,6.9
Kaiwilta,Ordovician,Ordovician,0.0,202,6.9
Tabita,Ordovician,Ordovician,0.0,202,6.9
Wheeney Creek,Ordovician,Ordovician,0.0,202,6.9
Pimbilla Tank,Ordovician,Ordovician,0.0,202,6.9
Lancefieldian 1,Ordovician,Ordovician,0.0,12,6.9
Lancefieldian 2,Ordovician,Ordovician,0.0,12,6.9
Lancefieldian 3,Ordovician,Ordovician,0.0,12,6.9
Carranya,Ordovician,Ordovician,0.0,217,6.9
Coolibah,Ordovician,Ordovician,0.0,217,6.9
Jinduck,Ordovician,Ordovician,0.0,217,6.9
Kelly Creek,Ordovician,Ordovician,0.0,217,6.9
Ninmaroo,Ordovician,Ordovician,0.0,217,6.9
Ooloo Limestone,Ordovician,Ordovician,0.0,217,6.9
Pacoota Sandstone,Ordovician,Ordovician,0.0,215,6.9
Tim Shea Sandstone,Ordovician,Ordovician,0.0,217,6.9
Caroline Creek Sandstone,Ordovician,Ordovician,0.0,218,6.9
Aguada de la Perdiz,Ordovician,Ordovician,0.0,256,6.9
Dumugol,Ordovician,Ordovician,0.0,1,6.9
Jeongseon,Ordovician,Ordovician,0.0,1,6.9
Mungyeong Group,Ordovician,Ordovician,0.0,1,6.9
Pyeongchang Group,Ordovician,Ordovician,0.0,1,6.9
Taebaek Group,Ordovician,Ordovician,0.0,1,6.9
Yeongheung,Ordovician,Ordovician,0.0,1,6.9
Yeongwol Group,Ordovician,Ordovician,0.0,1,6.9
Yongtan Group,Ordovician,Ordovician,0.0,1,6.9
Klabava,Ordovician,Ordovician,0.0,271,6.9
Sarka,Ordovician,Ordovician,0.0,271,6.9
Chase Brook,Ordovician,Ordovician,0.0,175,6.9
Saint-Daniel,Ordovician,Ordovician,0.0,175,6.9
Shin Brook,Ordovician,Ordovician,0.0,175,6.9
Barrancos,Ordovician,Ordovician,0.0,279,6.9
Acoite,Ordovician,Ordovician,0.0,272,6.9
BC1,Ordovician,Ordovician,0.0,9,6.9
Yushanian,Ordovician,Ordovician,0.0,12,6.9
Catoche,Ordovician,Ordovician,0.0,84,6.9
Fillmore,Ordovician,Ordovician,0.0,84,6.9
San Juan,Ordovician,Ordovician,0.0,84,6.9
Shingle,Ordovician,Ordovician,0.0,84,6.9
BI_alpha,Ordovician,Ordovician,0.0,236,6.9
BI_beta,Ordovician,Ordovician,0.0,236,6.9
Kuagach,Ordovician,Ordovician,0.0,236,6.9
Nelidov,Ordovician,Ordovician,0.0,236,6.9
Lebed,Ordovician,Ordovician,0.0,400,6.9
Marcheta,Ordovician,Ordovician,0.0,281,6.9
Tuloy,Ordovician,Ordovician,0.0,281,6.9
Voskresenka,Ordovician,Ordovician,0.0,281,6.9
Latorp Limestone,Ordovician,Ordovician,0.0,33,6.9
Tøyen Shale,Ordovician,Ordovician,0.0,33,6.9
Dawanian,Ordovician,Ordovician,0.0,12,6.9
Aguathuna,Ordovician,Ordovician,0.0,84,6.9
Wah Wah,Ordovician,Ordovician,0.0,84,6.9
BI_gamma,Ordovician,Ordovician,0.0,236,6.9
Lanna Limestone,Ordovician,Ordovician,0.0,33,6.9
Ust'-Kutian,Ordovician,Ordovician,0.0,335,6.9
Kogashik,Ordovician,Ordovician,0.0,258,6.9
Aiyan,Ordovician,Ordovician,0.0,201,6.9
Tuloi,Ordovician,Ordovician,0.0,400,6.9
Bolgozha,Ordovician,Ordovician,0.0,133,6.9
Karatal,Ordovician,Ordovician,0.0,133,6.9
Zhalgyz,Ordovician,Ordovician,0.0,133,6.9
Santa Justa,Ordovician,Ordovician,0.0,134,6.9
Valongo,Ordovician,Ordovician,0.0,134,6.9
Nyai,Ordovician,Ordovician,0.0,335,6.9
Loparian,Ordovician,Ordovician,0.0,335,6.9
Mansian,Ordovician,Ordovician,0.0,335,6.9
Ust-Kut,Ordovician,Ordovician,0.0,335,6.9
Eritag,Ordovician,Ordovician,0.0,400,6.9
Takoshkin,Ordovician,Ordovician,0.0,400,6.9
Upper Tayanza,Ordovician,Ordovician,0.0,400,6.9
Ustrybnaya,Ordovician,Ordovician,0.0,34,6.9
Iltyk,Ordovician,Ordovician,0.0,399,6.9
Ust-Rybninsk,Ordovician,Ordovician,0.0,399,6.9
Babkino,Ordovician,Ordovician,0.0,399,6.9
Balyktakh,Ordovician,Ordovician,0.0,399,6.9
Balyktakh Lower,Ordovician,Ordovician,0.0,27,6.9
Oldondo,Ordovician,Ordovician,0.0,399,6.9
Tchirinda,Ordovician,Ordovician,0.0,399,6.9
Totchinoye Lower,Ordovician,Ordovician,0.0,27,6.9
Ustmunduika,Ordovician,Ordovician,0.0,399,6.9
Bysy-Yurakh,Ordovician,Ordovician,0.0,399,6.9
Irbukil,Ordovician,Ordovician,0.0,399,6.9
Kotchakan,Ordovician,Ordovician,0.0,399,6.9
Lugovaya,Ordovician,Ordovician,0.0,399,6.9
Sokhsolokh,Ordovician,Ordovician,0.0,399,6.9
Tangui,Ordovician,Ordovician,0.0,399,6.9
Tchunya,Ordovician,Ordovician,0.0,399,6.9
Totchinoye,Ordovician,Ordovician,0.0,399,6.9
Ust'Kyt,Ordovician,Ordovician,0.0,399,6.9
Vorotninskaya,Ordovician,Ordovician,0.0,399,6.9
Las Vicunas,Ordovician,Ordovician,0.0,256,6.9
Saladilo,Ordovician,Ordovician,0.0,272,6.9
Santa Rosita,Ordovician,Ordovician,0.0,272,6.9
Ichangian,Ordovician,Ordovician,0.0,12,6.9
Warendan,Ordovician,Ordovician,0.0,12,6.9
Boat Harbour Lower,Ordovician,Ordovician,0.0,84,6.9
House Limestone,Ordovician,Ordovician,0.0,84,6.9
La Silla,Ordovician,Ordovician,0.0,84,6.9
Parker Spring,Ordovician,Ordovician,0.0,84,6.9
Watts Bight,Ordovician,Ordovician,0.0,84,6.9
Trenice,Ordovician,Ordovician,0.0,271,6.9
Kidryas,Ordovician,Ordovician,0.0,236,6.9
Agairya,Ordovician,Ordovician,0.0,281,6.9
Ishpa,Ordovician,Ordovician,0.0,281,6.9
Kamlak,Ordovician,Ordovician,0.0,281,6.9
Talitsa,Ordovician,Ordovician,0.0,281,6.9
Tayanza,Ordovician,Ordovician,0.0,281,6.9
Middle Tremadocian,Ordovician,Ordovician,0.0,321,6.9
Boat Harbour Middle,Ordovician,Ordovician,0.0,84,6.9
Milina,Ordovician,Ordovician,0.0,271,6.9
AIII,Ordovician,Ordovician,0.0,236,6.9
Kolnabuk,Ordovician,Ordovician,0.0,236,6.9
Sokoli,Ordovician,Ordovician,0.0,236,6.9
Bjørkåsholmen,Ordovician,Ordovician,0.0,33,6.9
Fezouata,Ordovician,Ordovician,0.0,309,6.9
Parcha,Ordovician,Ordovician,0.0,272,6.9
Boat Harbour Upper,Ordovician,Ordovician,0.0,84,6.9
Abastu,Ordovician,Ordovician,0.0,91,6.9
Schaghticoke,Ordovician,Ordovician,0.0,160,6.9
Dongjeom,Ordovician,Ordovician,0.0,1,6.9
Mungok,Ordovician,Ordovician,0.0,1,6.9
Rhobell Volcanic,Ordovician,Ordovician,0.0,124,6.9
Barrios,Ordovician,Ordovician,0.0,282,6.9
Bouglon,Ordovician,Ordovician,0.0,282,6.9
Darneyre,Ordovician,Ordovician,0.0,282,6.9
Saint Chinian,Ordovician,Ordovician,0.0,244,6.9
Sarnella,Ordovician,Ordovician,0.0,282,6.9
Ste Marthe,Ordovician,Ordovician,0.0,282,6.9
Dead River,Ordovician,Ordovician,0.0,175,6.9
Rosaire,Ordovician,Ordovician,0.0,175,6.9
Barriga,Ordovician,Ordovician,0.0,279,6.9
Adygkhan,Ordovician,Ordovician,0.0,400,6.9
Iya,Ordovician,Ordovician,0.0,399,6.9
Ugorsk,Ordovician,Ordovician,0.0,335,6.9
Balyktakh Upper,Ordovician,Ordovician,0.0,27,6.9
Kotchakan Lower,Ordovician,Ordovician,0.0,27,6.9
Totchinoye Upper,Ordovician,Ordovician,0.0,27,6.9
Potchet,Ordovician,Ordovician,0.0,399,6.9
Syrin,Ordovician,Ordovician,0.0,399,6.9
Ust'Kuranakh,Ordovician,Ordovician,0.0,399,6.9
Booley Bay,Ordovician,Ordovician,0.0,49,6.9
Breanoge,Ordovician,Ordovician,0.0,49,6.9
Ribband,Ordovician,Ordovician,0.0,124,6.9
Riverchapel,Ordovician,Ordovician,0.0,124,6.9
Seamount,Ordovician,Ordovician,0.0,124,6.9
Tramore Shale,Ordovician,Ordovician,0.0,124,6.9
Allt Lwyd,Ordovician,Ordovician,0.0,124,6.9
Lickey Quartzite,Ordovician,Ordovician,0.0,124,6.9
Nant Ffrancon_Sub,Ordovician,Ordovician,0.0,124,6.9
Prioryland,Ordovician,Ordovician,0.0,124,6.9
Wig Bach,Ordovician,Ordovician,0.0,124,6.9
Julianowo Glauconitic Sandstone,Ordovician,Ordovician,0.0,38,6.9
Pieszkowo Red Limestone,Ordovician,Ordovician,0.0,38,6.9
Sluchowo Shale,Ordovician,Ordovician,0.0,38,6.9
Akbulaksai,Ordovician,Ordovician,0.0,257,6.9
Koagash,Ordovician,Ordovician,0.0,257,6.9
Kogashyk,Ordovician,Ordovician,0.0,257,6.9
Kurdai,Ordovician,Ordovician,0.0,257,6.9
Päite,Ordovician,Ordovician,0.0,31,6.9
Galgeberg,Ordovician,Ordovician,0.0,28,6.9
Mäeküla,Ordovician,Ordovician,0.0,8,6.9
Zebre,Ordovician,Ordovician,0.0,8,6.9
Leetse,Ordovician,Ordovician,0.0,350,6.9
Ship Point,Ordovician,Ordovician,0.0,394,6.9
Ungava Bay,Ordovician,Ordovician,0.0,394,6.9
Balnakiel Member 3,Ordovician,Ordovician,0.0,124,6.9
Balnakiel Member 4,Ordovician,Ordovician,0.0,124,6.9
Brandy Craig Lava,Ordovician,Ordovician,0.0,124,6.9
Croisaphuill,Ordovician,Ordovician,0.0,124,6.9
Kennedy's Pass Breccia,Ordovician,Ordovician,0.0,124,6.9
Beauharnois,Ordovician,Ordovician,0.0,365,6.9
Huntington,Ordovician,Ordovician,0.0,365,6.9
Naylor Ledge,Ordovician,Ordovician,0.0,365,6.9
Ogdensburg,Ordovician,Ordovician,0.0,365,6.9
Castlemainian 1,Ordovician,Ordovician,0.0,12,6.9
Castlemainian 2,Ordovician,Ordovician,0.0,12,6.9
Castlemainian 3,Ordovician,Ordovician,0.0,12,6.9
Carlo Sandstone,Ordovician,Ordovician,0.0,217,6.9
Gordon Limestone Sub,Ordovician,Ordovician,0.0,217,6.9
Stairway Sandstone,Ordovician,Ordovician,0.0,217,6.9
Ballyhoge,Ordovician,Ordovician,0.0,124,6.9
Bencorragh,Ordovician,Ordovician,0.0,124,6.9
Bohaun Volcanic,Ordovician,Ordovician,0.0,124,6.9
Bronsil Shale,Ordovician,Ordovician,0.0,124,6.9
Cronk Sumark Slate,Ordovician,Ordovician,0.0,124,6.9
Finny,Ordovician,Ordovician,0.0,124,6.9
Micklewood,Ordovician,Ordovician,0.0,124,6.9
Shineton Shale,Ordovician,Ordovician,0.0,124,6.9
Tremadoc Shale,Ordovician,Ordovician,0.0,124,6.9
Odargowo Limestone,Ordovician,Ordovician,0.0,38,6.9
Alimbet,Ordovician,Ordovician,0.0,257,6.9
Hagastrand,Ordovician,Ordovician,0.0,28,6.9
Joa,Ordovician,Ordovician,0.0,8,6.9
Klooga,Ordovician,Ordovician,0.0,8,6.9
Nazya,Ordovician,Ordovician,0.0,350,6.9
Bitter Beck,Ordovician,Ordovician,0.0,124,6.9
Arenaceous,Ordovician,Ordovician,0.0,124,6.9
Balcreuchan,Ordovician,Ordovician,0.0,124,6.9
Ballylane,Ordovician,Ordovician,0.0,124,6.9
Barnt Green Volcanic,Ordovician,Ordovician,0.0,124,6.9
Dowery Hill,Ordovician,Ordovician,0.0,124,6.9
Habberley,Ordovician,Ordovician,0.0,124,6.9
Kilmacthomas,Ordovician,Ordovician,0.0,124,6.9
Knock Kilbride,Ordovician,Ordovician,0.0,124,6.9
Treffgarn Andesites,Ordovician,Ordovician,0.0,124,6.9
Watch Hill,Ordovician,Ordovician,0.0,124,6.9
Butter Mountain,Ordovician,Ordovician,0.0,124,6.9
Carmarthen,Ordovician,Ordovician,0.0,124,6.9
Craig Hill Breccia,Ordovician,Ordovician,0.0,124,6.9
Creg Agneash,Ordovician,Ordovician,0.0,124,6.9
Derry Bay,Ordovician,Ordovician,0.0,124,6.9
Extrusive Rhyolite,Ordovician,Ordovician,0.0,124,6.9
Glen Dhoo Flag,Ordovician,Ordovician,0.0,124,6.9
Glion Cam,Ordovician,Ordovician,0.0,124,6.9
Grahormack,Ordovician,Ordovician,0.0,124,6.9
Graianog Sandstone,Ordovician,Ordovician,0.0,124,6.9
Hope Beck,Ordovician,Ordovician,0.0,124,6.9
Horan,Ordovician,Ordovician,0.0,124,6.9
Keristal,Ordovician,Ordovician,0.0,124,6.9
Kilranny Hill,Ordovician,Ordovician,0.0,124,6.9
Knock Kilbride Argillites,Ordovician,Ordovician,0.0,124,6.9
Letterbrock,Ordovician,Ordovician,0.0,124,6.9
Lonan Flag,Ordovician,Ordovician,0.0,124,6.9
Loweswater,Ordovician,Ordovician,0.0,124,6.9
Mount Partry,Ordovician,Ordovician,0.0,124,6.9
Mytton Flags,Ordovician,Ordovician,0.0,124,6.9
Ny Garvain,Ordovician,Ordovician,0.0,124,6.9
Oaklands,Ordovician,Ordovician,0.0,124,6.9
Ogof Hen,Ordovician,Ordovician,0.0,124,6.9
Pedwardine,Ordovician,Ordovician,0.0,124,6.9
Peel Volcanic,Ordovician,Ordovician,0.0,124,6.9
Pinbain Lava,Ordovician,Ordovician,0.0,124,6.9
Port Erin,Ordovician,Ordovician,0.0,124,6.9
Raven Gill,Ordovician,Ordovician,0.0,124,6.9
Santon,Ordovician,Ordovician,0.0,124,6.9
Skird Rocks,Ordovician,Ordovician,0.0,124,6.9
Slockenray Hyaloclastite and Lava,Ordovician,Ordovician,0.0,124,6.9
Stiperstones Quartzite,Ordovician,Ordovician,0.0,124,6.9
Tyrone Igneous Complex,Ordovician,Ordovician,0.0,124,6.9
Wig,Ordovician,Ordovician,0.0,124,6.9
Armorican Quartzite,Ordovician,Ordovician,0.0,282,6.9
La Maurerie,Ordovician,Ordovician,0.0,244,6.9
Moncrabeau,Ordovician,Ordovician,0.0,282,6.9
Oued Rharbi,Ordovician,Ordovician,0.0,282,6.9
Plasnica Black Bituminous Shale,Ordovician,Ordovician,0.0,38,6.9
Sepopol,Ordovician,Ordovician,0.0,38,6.9
Piasnica Shale,Ordovician,Ordovician,0.0,120,6.9
Djupgrav,Ordovician,Ordovician,0.0,11,6.9
Kallavere,Ordovician,Ordovician,0.0,8,6.9
Koporye,Ordovician,Ordovician,0.0,350,6.9
Tosna,Ordovician,Ordovician,0.0,350,6.9
Mazam Shale,Ordovician,Ordovician,0.0,88,6.9
Powell Dolomite,Ordovician,Ordovician,0.0,88,6.9
West Spring Creek,Ordovician,Ordovician,0.0,88,6.9
Durine,Ordovician,Ordovician,0.0,124,6.9
Luke Hill,Ordovician,Ordovician,0.0,365,6.9
Bliss Upper,Ordovician,Ordovician,0.0,138,6.9
Bowen,Ordovician,Ordovician,0.0,138,6.9
Chamizal,Ordovician,Ordovician,0.0,138,6.9
Hitt Canyon,Ordovician,Ordovician,0.0,138,6.9
Signal Mountain,Ordovician,Ordovician,0.0,110,6.9
Collier Shale,Ordovician,Ordovician,0.0,88,6.9
Eminence Dolomite,Ordovician,Ordovician,0.0,88,6.9
Gasconade Dolomite,Ordovician,Ordovician,0.0,88,6.9
McKenzie Hill,Ordovician,Ordovician,0.0,88,6.9
