name,oldest,youngest,ts_count,refs,rule
Butter Mountain,Floian,Dapingian,1.0,124,4.9
Maulin,Floian,Dapingian,1.0,124,4.9
Olchfa Shales,Dapingian,Dapingian,0.0,124,4.9
Road Uchaf,Dapingian,Dapingian,0.0,124,4.9
Shelve Church,Dapingian,Dapingian,0.0,124,4.9
Antelope Valley Limestone Asaphid,Dapingian,Dapingian,0.0,160,4.9
Hengtang,Dapingian,Dapingian,0.0,53,4.9
Meitan Middle,Floian,Dapingian,1.0,54,4.9
Galgeberg,Floian,Dapingian,1.0,28,4.9
Hongsiya,Floian,Floian,0.0,52,4.9
Yingpan,Floian,Floian,0.0,250,4.9
Pircancha,Floian,Dapingian,1.0,237,4.9
Quargla,Floian,Dapingian,1.0,238,4.9
Bingdou,Tremadocian,Dapingian,2.0,250,4.9
Chiaotingtze,Floian,Dapingian,1.0,250,4.9
Duoquanshan,Floian,Dapingian,1.0,250,4.9
Xiaoxian,Floian,Dapingian,1.0,250,4.9
Ningkuo Member 2,Sandbian,Katian,1.0,54,4.9
Ningkuo Member 3,Dapingian,Dapingian,0.0,53,4.9
Meitan Lower Member,Floian,Dapingian,1.0,54,4.9
Jiawang,Dapingian,Dapingian,0.0,381,4.9
Mazam Shale,Tremadocian,Dapingian,2.0,114,4.9
Powell Dolomite,Floian,Floian,0.0,114,4.9
Aguathuna Lower,Floian,Dapingian,1.0,114,4.9
Baillarge A,Floian,Dapingian,1.0,114,4.9
Beauharnois,Floian,Floian,0.0,365,4.9
Cape Weber,Tremadocian,Dapingian,2.0,114,4.9
Croisaphuill,Floian,Dapingian,1.0,114,4.9
Durine,Floian,Dapingian,1.0,114,4.9
Foster,Tremadocian,Dapingian,2.0,114,4.9
Fox Hill,Floian,Dapingian,1.0,114,4.9
Knox Upper,Tremadocian,Dapingian,2.0,114,4.9
Odenville Limestone,Floian,Dapingian,1.0,114,4.9
Romaine,Tremadocian,Dapingian,2.0,114,4.9
Wah Wah,Floian,Dapingian,1.0,113,4.9
Highgate,Tremadocian,Dapingian,2.0,168,4.9
Sikanni Chief,Floian,Dapingian,1.0,190,4.9
Banquette,Floian,Floian,0.0,238,4.9
Initial Red Beds,Floian,Floian,0.0,238,4.9
Kheneg El Aatene,Floian,Floian,0.0,238,4.9
Ouargla,Floian,Floian,0.0,238,4.9
Nordporten,Tremadocian,Floian,1.0,326,4.9
Pacoota sequence 4,Tremadocian,Floian,1.0,230,4.9
La Maurerie,Floian,Floian,0.0,244,4.9
Cluse de l'Orb,Floian,Floian,0.0,244,4.9
Setso,Floian,Floian,0.0,244,4.9
Foulon,Floian,Floian,0.0,244,4.9
Fezouata Lower,Tremadocian,Floian,1.0,238,4.9
El Atchane,Tremadocian,Floian,1.0,238,4.9
Foum Tineslem Silty-Sandy,Tremadocian,Floian,1.0,238,4.9
Hamra,Floian,Floian,0.0,238,4.9
Grès Armoricain Lower,Floian,Floian,0.0,238,4.9
Abercastle,Floian,Floian,0.0,124,4.9
Afon Ffinnant,Floian,Floian,0.0,124,4.9
Aghfarell,Tremadocian,Floian,1.0,124,4.9
Blaencediw,Floian,Floian,0.0,124,4.9
Brunel,Floian,Floian,0.0,124,4.9
Carnedd lago,Floian,Floian,0.0,124,4.9
Creg Agneash,Floian,Floian,0.0,124,4.9
Cwm yr Abbey,Floian,Floian,0.0,124,4.9
Cwmffrydd,Floian,Floian,0.0,124,4.9
Derry Bay,Floian,Floian,0.0,124,4.9
Derrymore,Floian,Floian,0.0,124,4.9
Extrusive Rhyolite,Floian,Floian,0.0,124,4.9
Glen Dhoo Flag,Floian,Floian,0.0,124,4.9
Glion Cam,Floian,Floian,0.0,124,4.9
Grahormack,Floian,Floian,0.0,124,4.9
Henllan Ash,Floian,Floian,0.0,124,4.9
Hope Beck,Floian,Floian,0.0,124,4.9
Horan,Floian,Floian,0.0,124,4.9
Knock Kilbride Argillites,Floian,Floian,0.0,124,4.9
Letterbrock,Floian,Floian,0.0,124,4.9
Loweswater,Floian,Floian,0.0,124,4.9
Mount Partry,Floian,Floian,0.0,124,4.9
Mull Hill,Floian,Floian,0.0,124,4.9
Pinbain Lava,Floian,Floian,0.0,124,4.9
Rhyd Henllan,Floian,Floian,0.0,124,4.9
Santon,Floian,Floian,0.0,124,4.9
Skird Rocks,Floian,Floian,0.0,124,4.9
Slockenray Hyaloclastite and Lava,Floian,Floian,0.0,124,4.9
Tramore Shale,Tremadocian,Floian,1.0,124,4.9
Chewtonian 1,Floian,Floian,0.0,12,4.9
Stuyvesant Falls,Floian,Floian,0.0,146,4.9
Marcheta,Floian,Floian,0.0,281,4.9
Yinchufu,Tremadocian,Tremadocian,0.0,54,4.9
Kennedy's Pass Breccia,Floian,Floian,0.0,124,4.9
Brandy Craig Lava,Floian,Floian,0.0,124,4.9
Carracastle,Floian,Floian,0.0,124,4.9
Castelldraenog,Floian,Floian,0.0,124,4.9
Penmaen Dewi Shale,Floian,Floian,0.0,124,4.9
Whitland Abbey,Floian,Floian,0.0,124,4.9
Chewtonian 2,Floian,Floian,0.0,12,4.9
Castlemainian 1,Floian,Floian,0.0,12,4.9
Cassinian,Tremadocian,Floian,1.0,114,4.9
Fort Cassin,Floian,Floian,0.0,114,4.9
Gap Creek,Floian,Floian,0.0,"77, 71",4.9
Fillmore,Tremadocian,Floian,1.0,113,4.9
Cotter Dolomite,Floian,Floian,0.0,114,4.9
Jefferson City Dolomite,Tremadocian,Floian,1.0,114,4.9
Kindblade,Tremadocian,Floian,1.0,113,4.9
Al Rose,Floian,Floian,0.0,114,4.9
Au Train,Tremadocian,Floian,1.0,114,4.9
Axemann,Tremadocian,Floian,1.0,114,4.9
Balnakiel,Tremadocian,Floian,1.0,114,4.9
Boat Harbour Upper,Tremadocian,Floian,1.0,114,4.9
Cindy,Tremadocian,Floian,1.0,114,4.9
Epler,Tremadocian,Floian,1.0,114,4.9
Goodwin Limestone,Tremadocian,Floian,1.0,114,4.9
Mascot Dolomite,Tremadocian,Floian,1.0,114,4.9
Newala Limestone,Tremadocian,Floian,1.0,114,4.9
Ninemile,Floian,Floian,0.0,114,4.9
Padre,Floian,Floian,0.0,59,4.9
Ranger Peak,Floian,Floian,0.0,114,4.9
Schoolhouse,Tremadocian,Floian,1.0,114,4.9
Shakopee Dolomite,Tremadocian,Floian,1.0,114,4.9
Ship Point 1,Tremadocian,Floian,1.0,114,4.9
Ship Point 2,Tremadocian,Floian,1.0,114,4.9
Tamarack Canyon Dolomite,Tremadocian,Floian,1.0,114,4.9
Kelly Creek,Floian,Floian,0.0,220,4.9
Mascot,Tremadocian,Floian,1.0,59,4.9
McKelligon,Floian,Floian,0.0,192,4.9
Huntington,Tremadocian,Floian,1.0,365,4.9
Naylor Ledge,Tremadocian,Floian,1.0,365,4.9
Horn Valley Basal,Floian,Floian,0.0,215,4.9
Köpingsklint,Tremadocian,Floian,1.0,36,4.9
Leetse,Tremadocian,Floian,1.0,350,4.9
Bendigonian 1,Floian,Floian,0.0,12,4.9
Chaochiapa,Floian,Floian,0.0,250,4.9
Chiawang,Tremadocian,Floian,1.0,250,4.9
Dacao,Tremadocian,Tremadocian,0.0,367,4.9
Datan,Floian,Floian,0.0,250,4.9
Dazhi,Tremadocian,Floian,1.0,250,4.9
Hunghuayuan,Floian,Floian,0.0,52,4.9
Jinshan,Floian,Floian,0.0,367,4.9
Liangchiashan,Floian,Floian,0.0,250,4.9
Quanhekou,Tremadocian,Floian,1.0,378,4.9
Shinianpan,Floian,Floian,0.0,250,4.9
Tachengssu,Floian,Floian,0.0,250,4.9
Tanchiachiao,Tremadocian,Floian,1.0,250,4.9
Yinchupu,Tremadocian,Tremadocian,0.0,97,4.9
Zhaqu,Floian,Floian,0.0,250,4.9
Zifangzhuang,Tremadocian,Floian,1.0,250,4.9
Baumann Fjord,Tremadocian,Floian,1.0,42,4.9
Boat Harbour,Tremadocian,Floian,1.0,42,4.9
McKay,Tremadocian,Floian,1.0,42,4.9
Ship Point Member A,Floian,Floian,0.0,42,4.9
Survey Peak,Tremadocian,Tremadocian,0.0,190,4.9
Emanuel,Floian,Floian,0.0,220,4.9
Nambeet,Floian,Floian,0.0,220,4.9
Pacoota Sandstone,Floian,Floian,0.0,220,4.9
Emanuel Upper,Tremadocian,Floian,1.0,77,4.9
Liangjiashan,Tremadocian,Floian,1.0,"77, 71, 72",4.9
Lancefieldian 3,Floian,Floian,0.0,12,4.9
Aorangi Mine,Tremadocian,Floian,1.0,260,4.9
Florentine Valley,Tremadocian,Floian,1.0,203,4.9
Kaodongkou,Floian,Floian,0.0,250,4.9
Madaoyu,Floian,Floian,0.0,250,4.9
Niuweibashan,Floian,Floian,0.0,250,4.9
Shanpianshan,Floian,Floian,0.0,250,4.9
Charcoal Canyon,Floian,Floian,0.0,160,4.9
Stoneberger Shale,Tremadocian,Floian,1.0,160,4.9
Qianzhongliangzi,Tremadocian,Floian,1.0,"71, 72",4.9
Chupin,Floian,Floian,0.0,328,4.9
Putaojing,Tremadocian,Tremadocian,0.0,367,4.9
Jingshan,Floian,Floian,0.0,53,4.9
La Alumbrera,Floian,Floian,0.0,324,4.9
Rupasca,Tremadocian,Floian,1.0,290,4.9
Allt Cystanog,Floian,Floian,0.0,124,4.9
Ballylane,Tremadocian,Floian,1.0,124,4.9
Bolahaul,Floian,Floian,0.0,124,4.9
Craig Hill Breccia,Floian,Floian,0.0,124,4.9
Dowery Hill,Tremadocian,Floian,1.0,124,4.9
Garth Grit,Floian,Floian,0.0,124,4.9
Graianog Sandstone,Floian,Floian,0.0,124,4.9
Habberley,Tremadocian,Floian,1.0,124,4.9
Keristal,Floian,Floian,0.0,124,4.9
Kilranny Hill,Floian,Floian,0.0,124,4.9
Ny Garvain,Floian,Floian,0.0,124,4.9
Ogof Hen,Floian,Floian,0.0,124,4.9
Peel Volcanic,Floian,Floian,0.0,124,4.9
Pibwr,Floian,Floian,0.0,124,4.9
Port Erin,Floian,Floian,0.0,124,4.9
Seamount,Tremadocian,Floian,1.0,124,4.9
Stiperstones Quartzite,Floian,Floian,0.0,124,4.9
Watch Hill,Tremadocian,Floian,1.0,124,4.9
Acoite Lower,Tremadocian,Floian,1.0,237,4.9
Agua y Toro,Tremadocian,Floian,1.0,237,4.9
Obispo,Tremadocian,Floian,1.0,237,4.9
Hagastrand,Tremadocian,Floian,1.0,28,4.9
Foum Tineslem,Tremadocian,Floian,1.0,238,4.9
Parcha,Tremadocian,Tremadocian,0.0,272,4.9
San Bernardo,Tremadocian,Floian,1.0,273,4.9
Päite,Floian,Floian,0.0,334,4.9
Yuanbaoshan,Katian,Katian,0.0,250,4.9
Honghuayuan,Tremadocian,Floian,1.0,"77, 71",4.9
Huangnitang,Floian,Floian,0.0,54,4.9
Shantoudi,Floian,Floian,0.0,54,4.9
Landeyran,Floian,Floian,0.0,247,4.9
Scenic Drive,Floian,Floian,0.0,207,4.9
Jeffersonian,Tremadocian,Floian,1.0,114,4.9
Mud Springs Mountain,Tremadocian,Floian,1.0,192,4.9
Pistol Range,Floian,Floian,0.0,192,4.9
Pistol Range Sandstone,Floian,Floian,0.0,192,4.9
Snake Hills,Katian,Katian,0.0,157,4.9
Tipperary,Floian,Floian,0.0,42,4.9
Florida Mountain,Floian,Floian,0.0,207,4.9
Florida,Floian,Floian,0.0,192,4.9
Parker Spring,Tremadocian,Floian,1.0,113,4.9
Baumann Fjord B,Tremadocian,Floian,1.0,114,4.9
Baumann Fjord C,Tremadocian,Floian,1.0,114,4.9
Chamizal,Tremadocian,Floian,1.0,114,4.9
Franklin Mountain,Tremadocian,Floian,1.0,114,4.9
Honeycut,Tremadocian,Floian,1.0,114,4.9
Kechika,Tremadocian,Floian,1.0,114,4.9
Kingsport,Tremadocian,Floian,1.0,114,4.9
McKelligon Canyon,Tremadocian,Floian,1.0,114,4.9
Nittany Dolomite,Tremadocian,Floian,1.0,114,4.9
Septembers,Tremadocian,Floian,1.0,114,4.9
Theresa,Tremadocian,Tremadocian,0.0,109,4.9
Hastings Creek,Tremadocian,Floian,1.0,365,4.9
Cool Creek,Tremadocian,Tremadocian,0.0,113,4.9
Yingshan,Tremadocian,Floian,1.0,96,4.9
Agalatas,Tremadocian,Floian,1.0,257,4.9
Santa Rosita,Tremadocian,Floian,1.0,272,4.9
Taohuashi,Tremadocian,Floian,1.0,374,4.9
Torsugtagh Upper,Tremadocian,Floian,1.0,78,4.9
Bed 8,Tremadocian,Floian,1.0,42,4.9
Obolus beds,Tremadocian,Floian,1.0,11,4.9
Bjørkåsholmen,Tremadocian,Tremadocian,0.0,33,4.9
Fenxiang,Tremadocian,Floian,1.0,71,4.9
Setul Limestone,Tremadocian,Floian,1.0,71,4.9
Santed,Tremadocian,Floian,1.0,263,4.9
Saint Chinian,Tremadocian,Tremadocian,0.0,244,4.9
Saladilo,Tremadocian,Tremadocian,0.0,273,4.9
Aspero-Humacha,Tremadocian,Floian,1.0,273,4.9
Tumbaya,Tremadocian,Floian,1.0,273,4.9
Roubidoux,Tremadocian,Tremadocian,0.0,114,4.9
Jose,Tremadocian,Tremadocian,0.0,56,4.9
Demingian,Tremadocian,Floian,1.0,386,4.9
Cooks,Tremadocian,Tremadocian,0.0,207,4.9
Victorio,Tremadocian,Floian,1.0,192,4.9
Flower's José,Tremadocian,Floian,1.0,192,4.9
Gasconadian,Tremadocian,Floian,1.0,386,4.9
Fenghsiang,Tremadocian,Tremadocian,0.0,61,4.9
Elgin,Katian,Katian,0.0,149,4.9
Viola Springs,Katian,Katian,0.0,39,4.9
C5,Katian,Hirnantian,1.0,194,4.9
Rio Sassito,Sandbian,Hirnantian,2.0,359,4.9
Takche,Katian,Hirnantian,1.0,152,4.9
Elkhorn,Katian,Katian,0.0,46,4.9
Liberty,Katian,Katian,0.0,46,4.9
Waynesville,Katian,Hirnantian,1.0,25,4.9
Whitewater,Katian,Katian,0.0,46,4.9
Cape La Croix Shale,Katian,Hirnantian,1.0,154,4.9
Cape Limestone,Katian,Hirnantian,1.0,154,4.9
Maquoketa Shale,Katian,Hirnantian,1.0,154,4.9
Orchard Creek Shale,Katian,Hirnantian,1.0,154,4.9
Thebes Sandstone,Katian,Hirnantian,1.0,154,4.9
Ellis Bay,Katian,Hirnantian,1.0,46,4.9
Grindstone,Katian,Hirnantian,1.0,82,4.9
Lousy Cove,Katian,Hirnantian,1.0,82,4.9
Prinsta,Katian,Hirnantian,1.0,82,4.9
Queenston,Katian,Hirnantian,1.0,85,4.9
Velleda,Katian,Hirnantian,1.0,82,4.9
Polk Creek Shale,Katian,Hirnantian,1.0,88,4.9
Welling,Katian,Katian,0.0,39,4.9
Bull Fork,Katian,Hirnantian,1.0,50,4.9
Fairview,Katian,Katian,0.0,25,4.9
Grant Lake,Katian,Katian,0.0,25,4.9
Uggwa Limestone,Katian,Hirnantian,1.0,278,4.9
Wolayer Limestone,Katian,Hirnantian,1.0,278,4.9
5d,Sandbian,Hirnantian,2.0,3,4.9
6a,Sandbian,Hirnantian,2.0,3,4.9
6b,Sandbian,Hirnantian,2.0,3,4.9
6c,Katian,Hirnantian,1.0,3,4.9
Maravillas,Katian,Katian,0.0,351,4.9
Big Hill,Katian,Hirnantian,1.0,136,4.9
Cutter,Katian,Hirnantian,1.0,39,4.9
Ely Springs Dolostone,Katian,Hirnantian,1.0,39,4.9
Hanson Creek,Katian,Hirnantian,1.0,39,4.9
GICE,Katian,Katian,0.0,213,4.9
Moldå Limestone,Katian,Hirnantian,1.0,212,4.9
Fjäcka,Katian,Katian,0.0,10,4.9
Freberga,Sandbian,Hirnantian,2.0,11,4.9
Kullsberg Limestone,Sandbian,Hirnantian,2.0,11,4.9
Moldå,Sandbian,Katian,1.0,9,4.9
Skalberg Limestone,Katian,Hirnantian,1.0,11,4.9
Slandrom,Katian,Katian,0.0,17,4.9
Ärina,Katian,Hirnantian,1.0,9,4.9
Kuldiga,Katian,Hirnantian,1.0,9,4.9
Loka,Katian,Hirnantian,1.0,9,4.9
Saldus,Katian,Hirnantian,1.0,9,4.9
Becscie,Hirnantian,Hirnantian,0.0,46,4.9
Fox Point,Katian,Hirnantian,1.0,82,4.9
Jonstorp,Sandbian,Hirnantian,2.0,9,4.9
Kuili,Katian,Hirnantian,1.0,9,4.9
Ulunda,Katian,Hirnantian,1.0,9,4.9
Halliku,Sandbian,Hirnantian,2.0,9,4.9
Kabala,Katian,Hirnantian,1.0,10,4.9
Taucionys,Katian,Hirnantian,1.0,10,4.9
Kagawong,Katian,Hirnantian,1.0,63,4.9
Meaford,Sandbian,Hirnantian,2.0,63,4.9
Mill Bay,Katian,Hirnantian,1.0,46,4.9
Schmitt Creek,Katian,Hirnantian,1.0,82,4.9
Homard,Katian,Hirnantian,1.0,46,4.9
Joseph Point,Katian,Hirnantian,1.0,46,4.9
Tower,Katian,Hirnantian,1.0,46,4.9
Elkhorn carbone isotope excursion,Katian,Hirnantian,1.0,46,4.9
Adila,Sandbian,Hirnantian,2.0,9,4.9
Paroveja,Katian,Hirnantian,1.0,9,4.9
Margenai,Katian,Hirnantian,1.0,10,4.9
Qiantangjianian,Katian,Hirnantian,1.0,102,4.9
Ashgillian,Sandbian,Hirnantian,2.0,399,4.9
Bur,Katian,Hirnantian,1.0,346,4.9
Tirekhtyakh,Hirnantian,Hirnantian,0.0,317,4.9
Uligezhitag,Katian,Katian,0.0,250,4.9
Padun,Katian,Katian,0.0,317,4.9
Tajmyr,Katian,Hirnantian,1.0,346,4.9
Varnek,Katian,Hirnantian,1.0,346,4.9
Yankou,Hirnantian,Hirnantian,0.0,95,4.9
Tierekeawati,Katian,Hirnantian,1.0,200,4.9
Bolindian 4,Hirnantian,Hirnantian,0.0,12,4.9
Kogsta Siltstone,Katian,Hirnantian,1.0,322,4.9
Kyrkås Quartzite,Hirnantian,Hirnantian,0.0,322,4.9
Kuanyinchiao,Hirnantian,Hirnantian,0.0,54,4.9
Wufeng,Katian,Katian,0.0,64,4.9
Korotkin,Hirnantian,Hirnantian,0.0,346,4.9
Durben,Hirnantian,Hirnantian,0.0,345,4.9
Vinini,Katian,Hirnantian,1.0,115,4.9
Cwmeringllyn,Katian,Hirnantian,1.0,92,4.9
Dent,Katian,Hirnantian,1.0,92,4.9
Hartfell Shale Upper,Katian,Katian,0.0,240,4.9
Hirnant Limestone,Hirnantian,Hirnantian,0.0,92,4.9
Yr Allt,Katian,Hirnantian,1.0,92,4.9
Hirnantian,Hirnantian,Hirnantian,0.0,321,4.9
Neda,Katian,Hirnantian,1.0,149,4.9
Laframboise,Hirnantian,Hirnantian,0.0,85,4.9
Badanjilin,Katian,Hirnantian,1.0,250,4.9
Bajiaokou,Katian,Hirnantian,1.0,250,4.9
Changwu,Katian,Katian,0.0,60,4.9
Danmianshan,Hirnantian,Hirnantian,0.0,250,4.9
Dapingzi,Katian,Hirnantian,1.0,250,4.9
Hongshantou,Katian,Hirnantian,1.0,250,4.9
Liangchakou,Katian,Hirnantian,1.0,250,4.9
Lungmachi,Hirnantian,Hirnantian,0.0,245,4.9
Luofengxi Lower,Katian,Hirnantian,1.0,250,4.9
Nacheng,Katian,Hirnantian,1.0,250,4.9
Sanjushan,Katian,Katian,0.0,62,4.9
Wenyaoshu,Katian,Hirnantian,1.0,250,4.9
Xainza,Katian,Hirnantian,1.0,250,4.9
Xiaoshihugou,Katian,Hirnantian,1.0,250,4.9
Xinling,Katian,Hirnantian,1.0,250,4.9
Boda Limestone,Sandbian,Hirnantian,2.0,11,4.9
Balbriggan,Katian,Hirnantian,1.0,124,4.9
Ballvorgal,Katian,Hirnantian,1.0,124,4.9
Barren Mudstone,Katian,Hirnantian,1.0,124,4.9
Cefn Ystradffin,Hirnantian,Hirnantian,0.0,124,4.9
Cwm Clyd,Hirnantian,Hirnantian,0.0,124,4.9
Cynnant Fach,Katian,Hirnantian,1.0,124,4.9
Ettrickbridge,Katian,Hirnantian,1.0,124,4.9
Glenlee,Katian,Hirnantian,1.0,124,4.9
Gortnagleav,Katian,Hirnantian,1.0,124,4.9
Haverford Mudstone,Hirnantian,Hirnantian,0.0,124,4.9
High Mains,Katian,Hirnantian,1.0,241,4.9
Hirnantia Mudstone,Hirnantian,Hirnantian,0.0,124,4.9
Kildare Limestone,Katian,Katian,0.0,240,4.9
Lackan,Katian,Hirnantian,1.0,124,4.9
Llangranog,Katian,Hirnantian,1.0,124,4.9
Lough Acanon Pelite,Sandbian,Hirnantian,2.0,124,4.9
Portfield,Katian,Hirnantian,1.0,124,4.9
Scrach,Katian,Hirnantian,1.0,124,4.9
Smelt Mill,Katian,Hirnantian,1.0,124,4.9
Sowerthwaite,Katian,Hirnantian,1.0,124,4.9
Tirnaskea,Hirnantian,Hirnantian,0.0,124,4.9
Wenallt,Katian,Hirnantian,1.0,124,4.9
Wharfe,Hirnantian,Hirnantian,0.0,124,4.9
Alcaparrosa,Katian,Hirnantian,1.0,299,4.9
Don Braulio,Hirnantian,Hirnantian,0.0,299,4.9
Empozada,Sandbian,Katian,1.0,295,4.9
Trapiche,Katian,Hirnantian,1.0,299,4.9
Archalyk,Katian,Hirnantian,1.0,316,4.9
Kravchun,Hirnantian,Hirnantian,0.0,316,4.9
Tirehtjah,Katian,Hirnantian,1.0,316,4.9
Tshokpar,Katian,Hirnantian,1.0,316,4.9
Langøyene,Hirnantian,Hirnantian,0.0,28,4.9
Darraweit Guim Mudstone,Hirnantian,Hirnantian,0.0,216,4.9
El Golea,Hirnantian,Hirnantian,0.0,238,4.9
El Kseib,Hirnantian,Hirnantian,0.0,238,4.9
Tamadjert,Hirnantian,Hirnantian,0.0,238,4.9
Eusebio Ayala,Hirnantian,Hirnantian,0.0,261,4.9
Cerig Gwynion Grits,Hirnantian,Hirnantian,0.0,283,4.9
Dyffryn Flags,Hirnantian,Hirnantian,0.0,283,4.9
Bolindian 5,Hirnantian,Hirnantian,0.0,12,4.9
Casal Carvalhal,Hirnantian,Hirnantian,0.0,266,4.9
Ribeira Bracal,Hirnantian,Hirnantian,0.0,266,4.9
Ribeira Cimeira,Hirnantian,Hirnantian,0.0,266,4.9
Carys Mills,Katian,Hirnantian,1.0,312,4.9
Matapédia,Katian,Hirnantian,1.0,312,4.9
Pabos,Katian,Hirnantian,1.0,312,4.9
Soom Shale,Hirnantian,Hirnantian,0.0,251,4.9
Birkhill,Hirnantian,Hirnantian,0.0,92,4.9
Cwm-yr-aenthen Shale,Hirnantian,Hirnantian,0.0,92,4.9
Westfield,Katian,Katian,0.0,203,4.9
Manitoulin,Hirnantian,Hirnantian,0.0,85,4.9
Anji,Hirnantian,Hirnantian,0.0,"95, 53",4.9
Dewukaxia,Hirnantian,Hirnantian,0.0,250,4.9
Kaochiapien,Hirnantian,Hirnantian,0.0,250,4.9
Lishuwo,Hirnantian,Hirnantian,0.0,250,4.9
Maliushuwan,Hirnantian,Hirnantian,0.0,250,4.9
Xiaxiang,Hirnantian,Hirnantian,0.0,250,4.9
Zhoujiaxi,Hirnantian,Hirnantian,0.0,250,4.9
Birkhill Shales,Hirnantian,Hirnantian,0.0,124,4.9
Gaerglwyd,Hirnantian,Hirnantian,0.0,124,4.9
Garth Bank,Hirnantian,Hirnantian,0.0,124,4.9
Chalmak,Hirnantian,Hirnantian,0.0,298,4.9
Maut,Hirnantian,Hirnantian,0.0,298,4.9
Ulkuntas,Hirnantian,Hirnantian,0.0,316,4.9
Sirman,Hirnantian,Hirnantian,0.0,301,4.9
Plöcken,Hirnantian,Hirnantian,0.0,278,4.9
Chebor,Hirnantian,Hirnantian,0.0,329,4.9
Dalmanitinovaya Pachka,Hirnantian,Hirnantian,0.0,329,4.9
Deep Creek Siltstone,Hirnantian,Hirnantian,0.0,216,4.9
Ksar d'Ougarta,Hirnantian,Hirnantian,0.0,238,4.9
M'Kratta,Hirnantian,Hirnantian,0.0,238,4.9
Hongjiawu,Katian,Hirnantian,1.0,53,4.9
Wenchang,Katian,Hirnantian,1.0,53,4.9
Abarsaj,Katian,Hirnantian,1.0,91,4.9
Halevikdere,Katian,Hirnantian,1.0,234,4.9
Bedinan Upper,Sandbian,Hirnantian,2.0,249,4.9
Djeffara,Hirnantian,Hirnantian,0.0,249,4.9
Hassi El Hadjar,Hirnantian,Hirnantian,0.0,249,4.9
Kosovo,Hirnantian,Hirnantian,0.0,249,4.9
Sarah,Hirnantian,Hirnantian,0.0,249,4.9
Cosquer,Hirnantian,Hirnantian,0.0,238,4.9
Quwara,Katian,Hirnantian,1.0,249,4.9
Lower Second Bani,Hirnantian,Hirnantian,0.0,238,4.9
Rosan Limestone,Katian,Hirnantian,1.0,238,4.9
Rosan Tuff,Katian,Hirnantian,1.0,238,4.9
Veberov,Katian,Katian,0.0,328,4.9
Loka Upper,Hirnantian,Hirnantian,0.0,17,4.9
Bulong,Hirnantian,Hirnantian,0.0,250,4.9
Guaizihu,Hirnantian,Hirnantian,0.0,250,4.9
Huanghuagou,Hirnantian,Hirnantian,0.0,250,4.9
Kaplintake,Hirnantian,Hirnantian,0.0,250,4.9
Saltar,Hirnantian,Hirnantian,0.0,301,4.9
Jelgava,Sandbian,Hirnantian,2.0,9,4.9
Alksniai,Sandbian,Hirnantian,2.0,10,4.9
Baltinava,Sandbian,Hirnantian,2.0,10,4.9
Ludza,Sandbian,Hirnantian,2.0,10,4.9
Oostriku,Sandbian,Hirnantian,2.0,10,4.9
Blue Mountain,Sandbian,Hirnantian,2.0,63,4.9
Georgian Bay Lower,Sandbian,Hirnantian,2.0,63,4.9
Korgessaare,Katian,Katian,0.0,10,4.9
Moe,Sandbian,Hirnantian,2.0,9,4.9
Tudulinna,Katian,Katian,0.0,10,4.9
Nittsjö,Sandbian,Hirnantian,2.0,11,4.9
Svedasai,Sandbian,Hirnantian,2.0,10,4.9
Tootsi,Sandbian,Hirnantian,2.0,8,4.9
Skagen,Sandbian,Katian,1.0,9,4.9
Meilunai,Katian,Katian,0.0,10,4.9
Sariyardere,Sandbian,Katian,1.0,234,4.9
Bohdalec,Katian,Katian,0.0,249,4.9
Rouid-Assa,Katian,Katian,0.0,249,4.9
Amouguer,Katian,Katian,0.0,238,4.9
Bou M'Haoud,Sandbian,Katian,1.0,238,4.9
Upper Tiouririne,Katian,Katian,0.0,238,4.9
Dubuque,Katian,Katian,0.0,25,4.9
Denley,Katian,Katian,0.0,222,4.9
Poland,Katian,Katian,0.0,211,4.9
Bigfork Chert,Sandbian,Katian,1.0,114,4.9
C1,Katian,Katian,0.0,222,4.9
C2,Katian,Katian,0.0,"194, 184",4.9
C3,Katian,Katian,0.0,194,4.9
C4,Katian,Katian,0.0,194,4.9
M6,Katian,Katian,0.0,222,4.9
Aijianshanian,Darriwilian,Katian,2.0,102,4.9
Lords,Sandbian,Katian,1.0,203,4.9
Winterhouse,Sandbian,Katian,1.0,66,4.9
Kope isotope carbon excursion,Katian,Katian,0.0,17,4.9
Nakkudden,Katian,Katian,0.0,17,4.9
Solvang,Katian,Katian,0.0,17,4.9
Utica Shale,Katian,Katian,0.0,17,4.9
Waynesville isotope carbon excursion,Katian,Katian,0.0,17,4.9
Kimmswick Limestone,Sandbian,Katian,1.0,114,4.9
Fernvale Limestone,Katian,Katian,0.0,88,4.9
Assel Conglomerate,Sandbian,Katian,1.0,124,4.9
Bay,Katian,Katian,0.0,124,4.9
Cascade Conglomerat,Katian,Katian,0.0,124,4.9
Gully,Katian,Katian,0.0,124,4.9
Kiln,Katian,Katian,0.0,124,4.9
Myoch,Katian,Katian,0.0,124,4.9
Penwhapple,Katian,Katian,0.0,124,4.9
Platinhead,Katian,Katian,0.0,241,4.9
Port Cardloch,Katian,Katian,0.0,124,4.9
Sericoidea,Katian,Katian,0.0,124,4.9
South Shore,Katian,Katian,0.0,124,4.9
Three Mile,Katian,Katian,0.0,124,4.9
