name,oldest,youngest,ts_count,refs,rule
Yuhong,Dw3,Sa2,2.0,250,4.9
Yenwashan Member 1,Sa1,Ka2,3.0,54,4.9
Lashizhong,Sa2,Sa2,0.0,372,4.9
Wildernessian,Sa2,Sa2,0.0,183,4.9
Fengfeng Upper,Sa2,Sa2,0.0,200,4.9
Blackriverian,Sa2,Sa2,0.0,39,4.9
Carters,Sa2,Sa2,0.0,22,4.9
Platteville,Sa2,Sa2,0.0,22,4.9
Ben Hur Limestone,Sa2,Sa2,0.0,183,4.9
Hardy Creek,Sa2,Sa2,0.0,183,4.9
Hurricane Bridge Limestone,Sa2,Sa2,0.0,183,4.9
Martin Creek Limestone,Sa2,Sa2,0.0,183,4.9
Woodway,Sa2,Sa2,0.0,183,4.9
Barrel Spring,Sa2,Sa2,0.0,114,4.9
Black River,Sa2,Sa2,0.0,114,4.9
Esbataotine,Dw3,Sa2,2.0,114,4.9
Mount Kindle,Dw3,Sa2,2.0,114,4.9
Pecatonica,Sa2,Sa2,0.0,114,4.9
Road River,Tr1,Dw2,10.0,42,4.9
Rockdale Run,Dp2,Dp3,1.0,113,4.9
West Spring Creek,Dp2,Dp3,1.0,39,4.9
Copenhagen Upper,Sa2,Sa2,0.0,39,4.9
Glenwood,Sa2,Sa2,0.0,39,4.9
Hogskin,Sa2,Sa2,0.0,183,4.9
Icebox,Sa2,Sa2,0.0,39,4.9
Oregon Limestone,Sa2,Sa2,0.0,39,4.9
Ashbyan,Sa2,Sa2,0.0,183,4.9
Ancell,Dw3,Sa2,2.0,114,4.9
New Enterprise,Sa2,Sa2,0.0,388,4.9
Stickley Run,Sa2,Sa2,0.0,388,4.9
New River,Sa2,Ka2,2.0,233,4.9
Prion Beach,Sa1,Sa2,1.0,233,4.9
Gisbornian 2,Sa2,Sa2,0.0,12,4.9
Economy,Sa2,Sa2,0.0,397,4.9
Southgate,Sa2,Sa2,0.0,397,4.9
Shermanian,Sa2,Sa2,0.0,39,4.9
Decorah,Sa2,Sa2,0.0,22,4.9
Hermitage,Sa2,Sa2,0.0,22,4.9
Reedsville,Sa2,Sa2,0.0,22,4.9
Beaverfoot,Sa2,Sa2,0.0,114,4.9
Robb,Sa2,Sa2,0.0,114,4.9
Whittaker,Sa2,Sa2,0.0,114,4.9
Lianglitake,Sa2,Sa2,0.0,57,4.9
Ben Bolt,Sa2,Sa2,0.0,39,4.9
Galena,Sa2,Sa2,0.0,39,4.9
Viola,Sa2,Ka2,2.0,39,4.9
Grier Lower,Sa2,Sa2,0.0,25,4.9
Cummingville,Sa2,Sa2,0.0,39,4.9
Kirkfieldian,Sa2,Sa2,0.0,39,4.9
Prosser,Sa2,Sa2,0.0,39,4.9
Harding,Sa2,Sa2,0.0,39,4.9
Roughlock,Sa2,Sa2,0.0,39,4.9
Rockland,Sa2,Sa2,0.0,39,4.9
Chazy,Dw3,Sa2,2.0,114,4.9
Laval,Dw2,Sa2,3.0,51,4.9
Eidson,Sa2,Sa2,0.0,183,4.9
Elway,Sa2,Sa2,0.0,183,4.9
Annville,Dw3,Sa2,2.0,114,4.9
Dutchtown,Dw3,Sa1,1.0,88,4.9
Five Oaks,Dw3,Sa1,1.0,80,4.9
Granata Gletscher,Sa2,Sa2,0.0,114,4.9
Heimbjerge,Dw1,Sa2,4.0,114,4.9
Lincoln Shale,Dw3,Sa2,2.0,114,4.9
Loysburg,Dw3,Sa2,2.0,114,4.9
St. Paul,Dw3,Sa1,1.0,50,4.9
Stones River,Dw2,Sa2,3.0,114,4.9
Table Head,Dw1,Dw2,1.0,112,4.9
Woods Hollow,Dw3,Sa2,2.0,114,4.9
Block House,Dw3,Sa1,1.0,80,4.9
Camp Nelson,Dw3,Sa2,2.0,39,4.9
Copenhagen Lower,Dw3,Sa2,2.0,39,4.9
St. Peter,Sa2,Sa2,0.0,39,4.9
Ojaküla,Sa2,Sa2,0.0,8,4.9
Rokiskis,Sa2,Sa2,0.0,8,4.9
4c,Dw2,Sa2,3.0,3,4.9
Savelev,Sa1,Ka2,3.0,346,4.9
Yugor,Sa1,Sa2,1.0,346,4.9
Ballymoney,Sa1,Sa2,1.0,240,4.9
Concriamont conglomerate,Sa1,Sa2,1.0,240,4.9
May,Sa1,Sa1,0.0,224,4.9
Ombrette Flysch,Sa1,Sa2,1.0,240,4.9
Schistes de Postolonnec,Fl2,Sa2,9.0,240,4.9
Sams Spring,Sa1,Sa1,0.0,160,4.9
Sericoidea Mudstone,Sa1,Sa2,1.0,241,4.9
Äjchikhin,Dw2,Sa2,3.0,329,4.9
Karastun,Dw2,Sa2,3.0,329,4.9
6a,Sa1,Hi1,6.0,3,4.9
Bestiube,Sa1,Sa2,1.0,197,4.9
Tselinograd,Dw3,Hi1,7.0,345,4.9
Amsterdam,Sa1,Sa2,1.0,158,4.9
Balmville,Sa1,Sa2,1.0,157,4.9
Chaumont,Sa1,Sa2,1.0,157,4.9
Kirkfield,Sa1,Sa2,1.0,157,4.9
Pawlet,Sa1,Sa2,1.0,157,4.9
Georgian Bay Lower,Sa1,Hi1,6.0,63,4.9
Meaford,Sa1,Hi1,6.0,63,4.9
Tollev,Fl1,Sa2,10.0,346,4.9
Ningkuo Member 2,Sa2,Ka2,2.0,54,4.9
Yenwashan Member 2,Sa2,Ka2,2.0,54,4.9
Chakyrskii,Sa1,Ka2,3.0,346,4.9
Padun,Ka1,Ka2,1.0,317,4.9
Tajmyr,Ka1,Hi1,4.0,346,4.9
Saturday Mountain,Ka1,Ka4,3.0,361,4.9
Quwara,Ka1,Hi1,4.0,249,4.9
Upper Tiouririne,Ka1,Hi1,4.0,238,4.9
Blue Mountain,Sa1,Hi1,6.0,63,4.9
Lindsay,Ka1,Ka2,1.0,63,4.9
Dolbor,Ka2,Ka4,2.0,346,4.9
Ka2,Ka2,Ka2,0.0,13,4.9
Vasagaard,Ka2,Ka2,0.0,296,4.9
Chakyr,Ka2,Ka2,0.0,198,4.9
Hartfell Shale Upper,Ka4,Hi1,1.0,92,4.9
Mazury,Ka2,Ka4,2.0,240,4.9
Wolka,Ka2,Ka4,2.0,240,4.9
Westfield,Hi2,Hi2,0.0,226,4.9
Balgaverie,Ka2,Ka2,0.0,124,4.9
Cautley Sandstone,Ka2,Ka2,0.0,124,4.9
Glenwhargen,Ka2,Ka2,0.0,124,4.9
Gortnagleav,Ka2,Hi2,4.0,124,4.9
Lackan,Ka2,Hi2,4.0,124,4.9
Lapworth,Ka2,Ka2,0.0,124,4.9
Revelation,Ka2,Ka2,0.0,124,4.9
Rockport,Ka2,Ka4,2.0,124,4.9
Sandeel,Ka2,Ka4,2.0,124,4.9
Wall,Ka2,Ka2,0.0,124,4.9
Whitehouse Sub,Ka2,Ka2,0.0,241,4.9
Gagnum,Ka2,Ka2,0.0,29,4.9
Fjäcka Shale,Ka2,Ka2,0.0,296,4.9
Bighorn Dolomite,Ka2,Ka4,2.0,149,4.9
Elgin,Hi1,Hi1,0.0,25,4.9
Nicolet River,Ka2,Ka2,0.0,340,4.9
Pontgravé,Ka2,Ka2,0.0,340,4.9
Pontgravé River,Ka2,Ka4,2.0,340,4.9
Sainte-Monique,Ka2,Ka2,0.0,340,4.9
Pabos,Ka2,Hi2,4.0,312,4.9
Montoya,Ka2,Ka4,2.0,149,4.9
Cape La Croix Shale,Ka2,Hi1,3.0,154,4.9
Orchard Creek Shale,Ka2,Hi1,3.0,154,4.9
Thebes Sandstone,Ka2,Hi1,3.0,154,4.9
Bills Creek,Ka2,Hi1,3.0,136,4.9
Stonington,Ka2,Hi1,3.0,136,4.9
Whetstone Gulf,Ka2,Ka2,0.0,157,4.9
Eastonian 4,Ka2,Ka2,0.0,12,4.9
Eastonian 3,Ka2,Ka2,0.0,12,4.9
Hasenclever,Ka2,Ka2,0.0,211,4.9
Gangoucun,Ka2,Ka4,2.0,250,4.9
Hongshantou,Ka2,Hi2,4.0,250,4.9
Pupiao Upper,Ka2,Ka4,2.0,250,4.9
Shikou,Ka2,Ka2,0.0,250,4.9
Xiehao,Ka2,Ka4,2.0,250,4.9
Groos Quarry,Ka2,Ka2,0.0,136,4.9
Grand Avenue,Ka2,Ka2,0.0,184,4.9
Grand View Sub,Ka2,Ka2,0.0,184,4.9
Taylor Mill Sub,Ka2,Ka2,0.0,184,4.9
Dapingzi,Ka2,Hi2,4.0,250,4.9
Hudukedaban,Ka2,Ka4,2.0,250,4.9
Mount Auburn,Ka2,Ka2,0.0,397,4.9
Sunset,Ka2,Ka2,0.0,397,4.9
Polk Creek Shale,Ka2,Hi1,3.0,88,4.9
Aleman,Ka2,Hi1,3.0,39,4.9
Bighorn Lower,Hi1,Hi1,0.0,46,4.9
Ely Springs Dolostone,Ka2,Hi1,3.0,39,4.9
Fremont,Ka2,Ka2,0.0,39,4.9
Maquoketa,Ka2,Ka2,0.0,39,4.9
Sylvan,Ka4,Ka4,0.0,149,4.9
Bellevue,Ka2,Ka2,0.0,397,4.9
Corryville,Ka2,Ka2,0.0,397,4.9
Fairmount,Ka2,Ka2,0.0,397,4.9
McMicken,Ka2,Ka2,0.0,397,4.9
Miamitown,Ka2,Ka2,0.0,397,4.9
Mount Hope,Ka2,Ka2,0.0,397,4.9
Fish Haven Dolomite,Ka2,Ka2,0.0,141,4.9
Second Value,Ka2,Ka2,0.0,39,4.9
Sylvan Shale,Hi1,Hi1,0.0,88,4.9
Alksniai,Sa1,Hi1,6.0,10,4.9
Baltinava,Sa1,Hi1,6.0,10,4.9
Ludza,Sa1,Hi1,6.0,10,4.9
Oostriku,Sa1,Hi1,6.0,10,4.9
6b,Sa1,Hi1,6.0,3,4.9
Svedasai,Sa1,Hi1,6.0,10,4.9
Tootsi,Sa1,Hi1,6.0,8,4.9
Takche,Hi1,Hi1,0.0,152,4.9
Giradeau Limestone,Hi1,Hi1,0.0,154,4.9
Leemon,Hi1,Hi2,1.0,154,4.9
Grindstone,Hi1,Hi1,0.0,82,4.9
Lousy Cove,Hi1,Hi1,0.0,82,4.9
Prinsta,Hi1,Hi1,0.0,82,4.9
Queenston,Ka4,Hi1,1.0,85,4.9
Velleda,Hi1,Hi1,0.0,82,4.9
Cason Shale,Hi1,Hi1,0.0,88,4.9
Keel,Hi1,Hi1,0.0,88,4.9
Bull Fork,Hi1,Hi1,0.0,50,4.9
Uggwa Limestone,Hi1,Hi1,0.0,278,4.9
Wolayer Limestone,Hi1,Hi1,0.0,278,4.9
6c,Hi1,Hi2,1.0,3,4.9
Yankou,Ka4,Hi2,2.0,"95, 53",4.9
Tierekeawati,Ka4,Hi2,2.0,200,4.9
Bolindian 4,Hi1,Hi1,0.0,12,4.9
Kyrkås Quartzite,Hi1,Hi2,1.0,322,4.9
Kuanyinchiao,Hi1,Hi1,0.0,245,4.9
Wufeng,Ka4,Ka4,0.0,64,4.9
Bur,Ka4,Hi1,1.0,346,4.9
Korotkin,Hi1,Hi2,1.0,346,4.9
Orlovskii,Ka4,Hi2,2.0,346,4.9
Tirekhtyakh,Hi1,Hi2,1.0,317,4.9
Hi1,Hi1,Hi1,0.0,13,4.9
Durben,Hi1,Hi2,1.0,345,4.9
Vinini,Ka4,Hi2,2.0,115,4.9
Cwmeringllyn,Ka4,Hi1,1.0,92,4.9
Hirnant Limestone,Hi1,Hi1,0.0,92,4.9
Yr Allt,Ka4,Hi1,1.0,92,4.9
Neda,Ka4,Hi2,2.0,149,4.9
Laframboise,Hi1,Hi2,1.0,85,4.9
Badanjilin,Ka4,Hi1,1.0,250,4.9
Bajiaokou,Ka4,Hi1,1.0,250,4.9
Changwu,Ka4,Ka4,0.0,60,4.9
Danmianshan,Hi1,Hi2,1.0,250,4.9
Liangchakou,Ka4,Hi2,2.0,250,4.9
Lungmachi,Hi2,Hi2,0.0,245,4.9
Luofengxi Lower,Ka4,Hi2,2.0,250,4.9
Nacheng,Ka4,Hi1,1.0,250,4.9
Sanjushan,Ka4,Ka4,0.0,62,4.9
Wenyaoshu,Ka4,Hi2,2.0,250,4.9
Xainza,Ka4,Hi1,1.0,250,4.9
Xiaoshihugou,Ka4,Hi2,2.0,250,4.9
Xinling,Ka4,Hi1,1.0,250,4.9
Balbriggan,Ka4,Hi2,2.0,124,4.9
Ballvorgal,Ka4,Hi2,2.0,124,4.9
Barren Mudstone,Ka4,Hi1,1.0,124,4.9
Cefn Ystradffin,Hi1,Hi2,1.0,124,4.9
Cwm Clyd,Hi1,Hi2,1.0,124,4.9
Cynnant Fach,Ka4,Hi1,1.0,124,4.9
Ettrickbridge,Ka4,Hi1,1.0,124,4.9
Glenlee,Ka4,Hi2,2.0,124,4.9
Haverford Mudstone,Hi1,Hi2,1.0,124,4.9
High Mains,Ka4,Hi1,1.0,124,4.9
Hirnantia Mudstone,Hi1,Hi1,0.0,124,4.9
Kildare Limestone,Ka4,Ka4,0.0,240,4.9
Llangranog,Ka4,Hi1,1.0,124,4.9
Portfield,Ka4,Hi1,1.0,124,4.9
Scrach,Ka4,Hi2,2.0,124,4.9
Smelt Mill,Ka4,Hi2,2.0,124,4.9
Sowerthwaite,Ka4,Hi2,2.0,124,4.9
Tirnaskea,Hi1,Hi2,1.0,124,4.9
Wenallt,Ka4,Hi1,1.0,124,4.9
Wharfe,Hi1,Hi1,0.0,124,4.9
Alcaparrosa,Ka4,Hi2,2.0,299,4.9
Don Braulio,Hi1,Hi2,1.0,299,4.9
Archalyk,Ka4,Hi2,2.0,316,4.9
Kravchun,Hi1,Hi2,1.0,316,4.9
Tirehtjah,Ka4,Hi2,2.0,316,4.9
Tshokpar,Ka4,Hi1,1.0,316,4.9
Galgeberg,Fl1,Dp3,5.0,28,4.9
Darraweit Guim Mudstone,Hi1,Hi1,0.0,216,4.9
El Golea,Hi1,Hi1,0.0,238,4.9
El Kseib,Hi1,Hi1,0.0,238,4.9
Tamadjert,Hi1,Hi2,1.0,238,4.9
Dalmanitinovaya Pachka,Hi1,Hi2,1.0,329,4.9
Meilunai,Hi1,Hi1,0.0,10,4.9
Rouid-Assa,Ka3,Hi1,2.0,249,4.9
Rosan Limestone,Ka3,Hi1,2.0,238,4.9
Rosan Tuff,Ka3,Hi1,2.0,238,4.9
Cat Head,Hi1,Hi1,0.0,46,4.9
Dog Head,Hi1,Hi1,0.0,46,4.9
Leigh,Hi1,Hi1,0.0,46,4.9
Red River,Hi1,Hi1,0.0,46,4.9
Selkirk,Hi1,Hi1,0.0,46,4.9
Steamboat Point,Hi1,Hi1,0.0,46,4.9
Yeoman,Hi1,Hi1,0.0,46,4.9
Moldå Limestone,Hi1,Hi1,0.0,212,4.9
Fort Gary,Hi1,Hi1,0.0,393,4.9
Hartaven,Hi1,Hi1,0.0,393,4.9
Herald,Hi1,Hi1,0.0,393,4.9
Penitentiary,Hi1,Hi1,0.0,393,4.9
Bighorn Upper,Hi1,Hi1,0.0,46,4.9
Fort Garry,Hi1,Hi1,0.0,46,4.9
Horseshoe Mountain,Hi1,Hi1,0.0,46,4.9
Boas River Shale,Hi1,Hi1,0.0,394,4.9
Big Hill,Ka4,Hi1,1.0,136,4.9
Cutter,Hi1,Hi1,0.0,39,4.9
Priest Canyon,Hi1,Hi1,0.0,39,4.9
Abarsaj,Ka3,Hi2,3.0,91,4.9
Halevikdere,Hi1,Hi2,1.0,234,4.9
Ktaoua Upper,Ka3,Hi1,2.0,238,4.9
Djeffara,Hi1,Hi2,1.0,249,4.9
Hassi El Hadjar,Hi1,Hi2,1.0,249,4.9
Kosovo,Hi1,Hi2,1.0,249,4.9
Upper Second Bani,Hi2,Hi2,0.0,238,4.9
Cosquer,Hi1,Hi2,1.0,238,4.9
Lower Second Bani,Hi1,Hi1,0.0,238,4.9
Fox Point,Hi1,Hi1,0.0,82,4.9
Kabala,Hi1,Hi1,0.0,10,4.9
Taucionys,Hi1,Hi1,0.0,10,4.9
Kagawong,Ka4,Hi1,1.0,63,4.9
Mill Bay,Hi1,Hi1,0.0,46,4.9
Schmitt Creek,Hi1,Hi1,0.0,82,4.9
Homard,Hi1,Hi1,0.0,46,4.9
Joseph Point,Hi1,Hi1,0.0,46,4.9
Tower,Hi1,Hi1,0.0,46,4.9
Margenai,Hi1,Hi1,0.0,10,4.9
Hongjiawu,Ka4,Hi2,2.0,53,4.9
Wenchang,Ka4,Hi2,2.0,53,4.9
Qiantangjianian,Ka4,Hi1,1.0,102,4.9
Dietkinskii,Ka4,Hi1,1.0,346,4.9
Trentonian,Ka2,Ka4,2.0,167,4.9
Yinpingshan,Ka4,Ka4,0.0,74,4.9
Brainard,Ka4,Ka4,0.0,149,4.9
Clermont,Ka4,Ka4,0.0,149,4.9
Fort Atkinson,Ka4,Ka4,0.0,149,4.9
Bétancour River,Ka4,Ka4,0.0,340,4.9
Billy's Beck,Ka4,Ka4,0.0,124,4.9
Ka3,Ka4,Ka4,0.0,13,4.9
Jerrestad,Ka4,Ka4,0.0,296,4.9
Ayles,Ka4,Ka4,0.0,270,4.9
Taconite River,Ka4,Ka4,0.0,270,4.9
Zebra Cliffs,Ka4,Ka4,0.0,270,4.9
Bulongguoer,Ka4,Ka4,0.0,250,4.9
Chientsaokou,Ka4,Ka4,0.0,"64, 54",4.9
Gangmusang,Ka4,Ka4,0.0,250,4.9
Huangnekang,Ka4,Ka4,0.0,54,4.9
Linhsiang,Ka4,Ka4,0.0,64,4.9
Nanshimenzi,Ka4,Ka4,0.0,250,4.9
Pulong,Ka4,Ka4,0.0,250,4.9
Shiyanhe,Ka4,Ka4,0.0,250,4.9
Tangtou,Ka4,Ka4,0.0,250,4.9
Tianlingkou,Ka4,Ka4,0.0,250,4.9
Tianmashan,Ka4,Ka4,0.0,250,4.9
Yantsin,Ka4,Ka4,0.0,52,4.9
Bétancour,Ka4,Ka4,0.0,340,4.9
Carmel River,Ka4,Ka4,0.0,340,4.9
Groomsport,Ka4,Ka4,0.0,124,4.9
Killey Bridge,Ka4,Ka4,0.0,124,4.9
Oriel Brook,Ka4,Ka4,0.0,124,4.9
Shinnel,Ka4,Ka4,0.0,124,4.9
Tweeddale,Ka4,Ka4,0.0,124,4.9
Gamme,Ka4,Ka4,0.0,29,4.9
Lunner,Ka4,Ka4,0.0,29,4.9
Jerrestad Mudstone,Ka4,Ka4,0.0,296,4.9
Aber-Corris,Ka4,Ka4,0.0,240,4.9
Abercwmeiddaw,Ka4,Ka4,0.0,240,4.9
Bar Quartzite,Ka4,Ka4,0.0,240,4.9
Mucronatus,Ka4,Ka4,0.0,240,4.9
Slade and Redhill,Ka4,Ka4,0.0,240,4.9
Appletreeworth,Ka4,Ka4,0.0,124,4.9
Ballymacormick,Ka4,Ka4,0.0,124,4.9
Black Shales,Ka4,Ka4,0.0,124,4.9
Bodeidda Mudstone,Ka4,Ka4,0.0,124,4.9
Broad Vein,Ka4,Ka4,0.0,124,4.9
Broughton Moor,Ka4,Ka4,0.0,124,4.9
Bryn Nicol,Ka4,Ka4,0.0,124,4.9
Cautley Volcanic,Ka4,Ka4,0.0,124,4.9
Craig Las,Ka4,Ka4,0.0,124,4.9
Crugan Mudstone,Ka4,Ka4,0.0,124,4.9
Cystoid Limestone,Ka4,Ka4,0.0,124,4.9
Dam House Bridge Tuff,Ka4,Ka4,0.0,124,4.9
Deganwy Mudstone,Ka4,Ka4,0.0,124,4.9
Foel-y-Ddinas Mudstone,Ka4,Ka4,0.0,124,4.9
Garnedd-wen,Ka4,Ka4,0.0,124,4.9
Jop Ridding Sandstone,Ka4,Ka4,0.0,124,4.9
Kirkley Bank,Ka4,Ka4,0.0,124,4.9
Llwyn-cus Limestone,Ka4,Ka4,0.0,124,4.9
Longsleddale,Ka4,Ka4,0.0,124,4.9
Moelfryn Mudstone,Ka4,Ka4,0.0,124,4.9
Nantmel,Ka4,Ka4,0.0,124,4.9
Narrow Vein,Ka4,Ka4,0.0,124,4.9
Norber,Ka4,Ka4,0.0,124,4.9
Rawtheyan Conglomerates,Ka4,Ka4,0.0,124,4.9
Rawtheyan Mudstone,Ka4,Ka4,0.0,124,4.9
Red Vein,Ka4,Ka4,0.0,124,4.9
Rhiwlas Limestone,Ka4,Ka4,0.0,92,4.9
Robeston Walhen,Ka4,Ka4,0.0,124,4.9
Stile End,Ka4,Ka4,0.0,124,4.9
Tresaith,Ka4,Ka4,0.0,124,4.9
Tridwr,Ka4,Ka4,0.0,124,4.9
Troutbeck,Ka4,Ka4,0.0,124,4.9
Wilsey Beck Sandstone,Ka4,Ka4,0.0,124,4.9
Yarlside,Ka4,Ka4,0.0,124,4.9
Drummuck Sub,Ka4,Ka4,0.0,241,4.9
Xiazhen,Ka4,Ka4,0.0,54,4.9
Hadabulaketag,Ka4,Ka4,0.0,250,4.9
Liujiapo,Ka4,Ka4,0.0,250,4.9
Auldthorns,Ka4,Ka4,0.0,124,4.9
Lady Burn,Ka4,Ka4,0.0,124,4.9
Quarrel Hill,Ka4,Ka4,0.0,124,4.9
Sanqushan,Ka4,Ka4,0.0,60,4.9
Daduhe,Ka4,Ka4,0.0,64,4.9
Yuchien,Ka4,Ka4,0.0,53,4.9
Bolindian 3,Ka4,Ka4,0.0,12,4.9
Ka4,Ka4,Ka4,0.0,13,4.9
South Treave,Ka4,Ka4,0.0,124,4.9
Cashmankalon,Ka4,Ka4,0.0,316,4.9
Bolinda Shale,Ka4,Ka4,0.0,216,4.9
Bolindian 1,Ka4,Ka4,0.0,12,4.9
Bolindian 2,Ka4,Ka4,0.0,12,4.9
Burmingham,Ka4,Ka4,0.0,312,4.9
Carys Mills,Ka4,Hi2,2.0,312,4.9
Cote de la Surprise,Ka4,Hi2,2.0,312,4.9
Matapédia,Ka4,Hi2,2.0,312,4.9
Goose Tickle,Dw2,Ka4,7.0,104,4.9
Gorse,Sa1,Sa1,0.0,124,4.9
Jubilation,Sa1,Sa1,0.0,124,4.9
La Cantera,Dw3,Sa1,1.0,299,4.9
Los Azules,Dw3,Sa1,1.0,299,4.9
Yerba Loca,Dw2,Sa1,2.0,299,4.9
Velfreyan,Sa1,Sa1,0.0,45,4.9
Las Aguaditas,Dw2,Sa1,2.0,347,4.9
Gisbornian 1,Sa1,Sa1,0.0,12,4.9
Almelund Shale,Dw1,Sa1,3.0,37,4.9
Sa1,Sa1,Sa1,0.0,13,4.9
Assise de Vitrival-Bruyère,Dw3,Sa1,1.0,240,4.9
Courtown,Sa1,Sa1,0.0,240,4.9
Craig-y-Llam,Dw3,Sa1,1.0,240,4.9
Hendre Shales,Dw3,Sa1,1.0,92,4.9
Luarca Shales,Fl2,Sa1,8.0,240,4.9
Mydrim Limestone,Sa1,Sa1,0.0,92,4.9
Rabassa,Sa1,Sa1,0.0,240,4.9
Seo,Fl2,Sa1,8.0,240,4.9
Traveusot,Dp1,Sa1,6.0,224,4.9
Rorrington Shale,Dw3,Sa1,1.0,92,4.9
Spy Wood Sandstone,Sa1,Sa1,0.0,92,4.9
Chedao,Sa1,Sa1,0.0,284,4.9
Cashions Creek,Fl2,Sa1,8.0,203,4.9
Shihtzupu,Dw3,Dw3,0.0,54,4.9
Fengdonggang,Dw2,Sa1,2.0,250,4.9
Laikuoshan,Dw2,Sa1,2.0,250,4.9
Lengshuigou,Dw3,Sa1,1.0,250,4.9
Sargan,Dw2,Sa1,2.0,250,4.9
Tongshan,Dw2,Sa1,2.0,250,4.9
McAffe Quartzite,Dw3,Sa1,1.0,176,4.9
Petes Summit,Fl2,Sa1,8.0,176,4.9
Athens Shale,Sa1,Sa1,0.0,83,4.9
Whitesburg,Dw3,Dw3,0.0,65,4.9
Kirkland Conglomerate,Dw2,Sa1,2.0,124,4.9
Barr,Sa1,Sa1,0.0,124,4.9
Black Grit,Sa1,Sa1,0.0,124,4.9
Cat Cleuch,Sa1,Sa1,0.0,124,4.9
Corsewall Point Conglomerate,Sa1,Sa1,0.0,124,4.9
Courtown Limestone,Sa1,Sa1,0.0,124,4.9
Craigmalloch,Dw3,Sa1,1.0,124,4.9
Currarie,Dw3,Sa1,1.0,124,4.9
Dalreoch,Sa1,Sa1,0.0,124,4.9
Dicranograptus Shale,Sa1,Sa1,0.0,124,4.9
Downan Point Lava,Dw3,Sa1,1.0,124,4.9
Fence,Dw3,Sa1,1.0,124,4.9
Fron Newydd,Sa1,Sa1,0.0,124,4.9
Galdenoch,Sa1,Sa1,0.0,124,4.9
Glen App Conglomerate,Sa1,Sa1,0.0,124,4.9
Glen Lodge,Sa1,Sa1,0.0,124,4.9
Glenconnelly,Sa1,Sa1,0.0,124,4.9
Glenkiln Blue-grey Mudstone,Sa1,Sa1,0.0,124,4.9
Grain Burn,Sa1,Sa1,0.0,124,4.9
Kirkton,Dw3,Sa1,1.0,124,4.9
Marchburn,Sa1,Sa1,0.0,124,4.9
Overwater,Sa1,Sa1,0.0,124,4.9
Peat Rig,Sa1,Sa1,0.0,124,4.9
Stinchar Limestone,Dw3,Sa1,1.0,124,4.9
Stoodfold,Sa1,Sa1,0.0,124,4.9
Studgill Tuff,Sa1,Sa1,0.0,124,4.9
Superstes,Dw3,Sa1,1.0,124,4.9
Traboyack,Dw3,Sa1,1.0,124,4.9
Tramore Limestone,Dw3,Sa1,1.0,124,4.9
Arline,Dw3,Sa1,1.0,188,4.9
Tellico,Dw3,Sa1,1.0,188,4.9
Caesar Canyon,Sa1,Sa1,0.0,160,4.9
Poultney Upper,Dw3,Sa1,1.0,157,4.9
Stuyvesant Falls Upper,Dw3,Sa1,1.0,157,4.9
Foum Ez Zeidiya Sandy,Dw3,Sa1,1.0,238,4.9
Tulip Creek,Dw3,Sa1,1.0,50,4.9
Dashaba,Dw2,Sa1,2.0,367,4.9
Qiaojia Upper,Dw1,Sa1,3.0,52,4.9
Grjazno,Sa1,Sa1,0.0,350,4.9
Shundorovo,Sa1,Sa1,0.0,350,4.9
Blackcraig,Sa1,Sa1,0.0,124,4.9
Finnarts Conglomerate,Sa1,Sa1,0.0,124,4.9
Spothfore,Sa1,Sa1,0.0,124,4.9
Argiles d'Oued Saret,Dw2,Sa1,2.0,249,4.9
Izegguirene,Dw3,Sa1,1.0,238,4.9
Kerarmor,Dw3,Sa1,1.0,238,4.9
Furudal Limestone,Dw3,Sa1,1.0,11,4.9
Los Leones,Dw3,Sa1,1.0,333,4.9
Selikedaban,Dp3,Sa1,4.0,78,4.9
Persnäs,Dw3,Sa1,1.0,344,4.9
Crown Point,Dw3,Sa1,1.0,51,4.9
Day Point,Dw3,Dw3,0.0,39,4.9
Laval Middle,Dw3,Sa1,1.0,51,4.9
Mingan,Dw3,Sa1,1.0,51,4.9
Rockcliffe,Dw3,Sa1,1.0,51,4.9
McLish,Dw3,Dw3,0.0,88,4.9
Blackford,Dw3,Dw3,0.0,114,4.9
Lenoir,Dw2,Dw2,0.0,114,4.9
Mosheim,Dw3,Sa1,1.0,183,4.9
New Market,Dw3,Sa1,1.0,113,4.9
Håkavik,Dw3,Sa1,1.0,29,4.9
Itmurundy,Dw3,Sa1,1.0,370,4.9
Kazyk,Dw3,Sa1,1.0,370,4.9
Pontotoc,Dw3,Sa1,1.0,223,4.9
Tumbez,Dw3,Sa1,1.0,183,4.9
Badger Flat Limestone,Dp1,Sa1,6.0,114,4.9
Fort Pena,Dw1,Sa1,3.0,114,4.9
Liberty Hall,Dw3,Sa1,1.0,114,4.9
Skoki,Fl2,Dw2,6.0,42,4.9
Wells Creek Dolomite,Dw3,Sa1,1.0,114,4.9
Veltsy,Dw3,Sa1,1.0,350,4.9
Killeröd,Dw3,Sa1,1.0,37,4.9
Manitoulin,Hi1,Hi2,1.0,85,4.9
Loka,Hi1,Hi2,1.0,9,4.9
Eusebio Ayala,Hi2,Hi2,0.0,261,4.9
Cerig Gwynion Grits,Hi2,Hi2,0.0,283,4.9
Dyffryn Flags,Hi2,Hi2,0.0,283,4.9
Bolindian 5,Hi2,Hi2,0.0,12,4.9
Hi2,Hi2,Hi2,0.0,13,4.9
